timestamp,equity
2024-01-01 00:19:00,10000.0
2024-01-01 00:20:00,20004.997501249374
2024-01-01 00:21:00,20007.2541359369
2024-01-01 00:22:00,20006.579343748796
2024-01-01 00:23:00,20020.817451702856
2024-01-01 00:24:00,20026.249946287033
2024-01-01 00:25:00,20025.143632101957
2024-01-01 00:26:00,20036.624627717116
2024-01-01 00:27:00,20032.881407333716
2024-01-01 00:28:00,20038.86804438748
2024-01-01 00:29:00,20041.7736443198
2024-01-01 00:30:00,20047.76557496409
2024-01-01 00:31:00,20029.331268251473
2024-01-01 00:32:00,20029.465844608134
2024-01-01 00:33:00,20040.01178755182
2024-01-01 00:34:00,20031.819249923064
2024-01-01 00:35:00,20043.98884009356
2024-01-01 00:36:00,20041.909391810794
2024-01-01 00:37:00,20061.42396446655
2024-01-01 00:38:00,20074.62424250286
2024-01-01 00:39:00,20072.670320764773
2024-01-01 00:40:00,20065.339319568062
2024-01-01 00:41:00,20063.63683384305
2024-01-01 00:42:00,20064.785957176402
2024-01-01 00:43:00,20067.777486841165
2024-01-01 00:44:00,20082.462496240096
2024-01-01 00:45:00,20089.601578173715
2024-01-01 00:46:00,20094.166691922466
2024-01-01 00:47:00,20083.69501536328
2024-01-01 00:48:00,20080.287591605615
2024-01-01 00:49:00,20097.776442911265
2024-01-01 00:50:00,20094.56729099505
2024-01-01 00:51:00,20098.381697611145
2024-01-01 00:52:00,20105.08432087866
2024-01-01 00:53:00,20099.031835577665
2024-01-01 00:54:00,20088.8239421279
2024-01-01 00:55:00,20079.593860908142
2024-01-01 00:56:00,20087.919239577554
2024-01-01 00:57:00,20090.984177619117
2024-01-01 00:58:00,20087.701683035957
2024-01-01 00:59:00,20078.031788714263
2024-01-01 01:00:00,20082.786140269833
2024-01-01 01:01:00,20084.627360046383
2024-01-01 01:02:00,20095.59708357827
2024-01-01 01:03:00,20107.444795954456
2024-01-01 01:04:00,20099.40683940171
2024-01-01 01:05:00,20085.97925865071
2024-01-01 01:06:00,20086.693168489644
2024-01-01 01:07:00,20076.744838957326
2024-01-01 01:08:00,20073.156232405352
2024-01-01 01:09:00,20079.560235420708
2024-01-01 01:10:00,20075.97503208508
2024-01-01 01:11:00,20060.711518797907
2024-01-01 01:12:00,20061.067604135755
2024-01-01 01:13:00,20045.516716617
2024-01-01 01:14:00,20071.59492546239
2024-01-01 01:15:00,20063.434744467173
2024-01-01 01:16:00,20062.56979559332
2024-01-01 01:17:00,20065.541160269182
2024-01-01 01:18:00,20064.629566611584
2024-01-01 01:19:00,20084.37680004003
2024-01-01 01:20:00,20086.554983707454
2024-01-01 01:21:00,20083.014767865145
2024-01-01 01:22:00,20068.358514448784
2024-01-01 01:23:00,20073.505788449314
2024-01-01 01:24:00,20081.531295518507
2024-01-01 01:25:00,20086.507957052556
2024-01-01 01:26:00,20077.43312544262
2024-01-01 01:27:00,20074.171070571938
2024-01-01 01:28:00,20079.42937972815
2024-01-01 01:29:00,20074.337473910862
2024-01-01 01:30:00,20073.373914917174
2024-01-01 01:31:00,20063.758538286966
2024-01-01 01:32:00,20070.734307346673
2024-01-01 01:33:00,20073.98775185767
2024-01-01 01:34:00,20077.879822188253
2024-01-01 01:35:00,20092.400993385643
2024-01-01 01:36:00,20089.46715242276
2024-01-01 01:37:00,20086.87995557279
2024-01-01 01:38:00,20086.82926526325
2024-01-01 01:39:00,20089.154767568572
2024-01-01 01:40:00,20103.182287939544
2024-01-01 01:41:00,20107.345338020383
2024-01-01 01:42:00,20110.73569438003
2024-01-01 01:43:00,20118.669626341754
2024-01-01 01:44:00,20120.263343743274
2024-01-01 01:45:00,20116.271427682215
2024-01-01 01:46:00,20097.62887819772
2024-01-01 01:47:00,20095.900143905423
2024-01-01 01:48:00,20093.34933911773
2024-01-01 01:49:00,20094.086848798353
2024-01-01 01:50:00,20113.094029814136
2024-01-01 01:51:00,20113.356170007606
2024-01-01 01:52:00,20112.760695374112
2024-01-01 01:53:00,20088.40603114274
2024-01-01 01:54:00,20090.31263492111
2024-01-01 01:55:00,20087.32439503281
2024-01-01 01:56:00,20087.668481545574
2024-01-01 01:57:00,20099.2528056928
2024-01-01 01:58:00,20087.938005918397
2024-01-01 01:59:00,20080.48479908301
2024-01-01 02:00:00,20072.638145659905
2024-01-01 02:01:00,20081.66596398945
2024-01-01 02:02:00,20067.75258142977
2024-01-01 02:03:00,20081.676113029407
2024-01-01 02:04:00,20075.85547429773
2024-01-01 02:05:00,20054.117076090053
2024-01-01 02:06:00,20063.968834411684
2024-01-01 02:07:00,20069.59558630202
2024-01-01 02:08:00,20068.60600794632
2024-01-01 02:09:00,20073.606223032755
