timestamp,action_type,action_val,reward,portfolio_value,price,hour,regime,pnl
2025-11-24 10:22:00+00:00,SELL,-0.016637802124023438,-0.01,1000000.0,13452475.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:23:00+00:00,BUY,0.016034245491027832,-0.01,1000000.0,13447668.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:24:00+00:00,BUY,0.012171506881713867,-0.01,1000000.0,13442862.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:25:00+00:00,SELL,-0.03482717275619507,-0.01,1000000.0,13438055.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:26:00+00:00,SELL,-0.04203909635543823,-0.01,1000000.0,13439895.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:27:00+00:00,BUY,0.22335076332092285,-0.01,1000000.0,13441735.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:28:00+00:00,BUY,0.19423437118530273,-0.01,1000000.0,13443576.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:29:00+00:00,SELL,-0.08857131004333496,-0.01,1000000.0,13445416.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:30:00+00:00,SELL,-0.014842987060546875,-0.01,1000000.0,13447256.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:31:00+00:00,SELL,-0.08186447620391846,-0.01,1000000.0,13445328.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:32:00+00:00,SELL,-0.10249108076095581,-0.01,1000000.0,13443399.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:33:00+00:00,BUY,0.02262270450592041,-0.01,1000000.0,13441471.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:34:00+00:00,BUY,0.15748071670532227,-0.01,1000000.0,13439542.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:35:00+00:00,SELL,-0.12606263160705566,-0.01,1000000.0,13437614.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:36:00+00:00,SELL,-0.2576974034309387,-0.01,1000000.0,13441708.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:37:00+00:00,BUY,0.025605440139770508,-0.01,1000000.0,13445802.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:38:00+00:00,SELL,-0.018052220344543457,-0.01,1000000.0,13449895.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:39:00+00:00,SELL,-0.03809666633605957,-0.01,1000000.0,13453989.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:40:00+00:00,BUY,0.06453728675842285,-0.01,1000000.0,13458083.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:41:00+00:00,BUY,0.24902606010437012,-0.01,1000000.0,13459292.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:42:00+00:00,BUY,0.10694444179534912,-0.01,1000000.0,13460500.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:43:00+00:00,BUY,0.05733048915863037,-0.01,1000000.0,13461709.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:44:00+00:00,BUY,0.02946758270263672,-0.01,1000000.0,13462917.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:45:00+00:00,BUY,0.04878878593444824,-0.01,1000000.0,13464126.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:46:00+00:00,BUY,0.06739163398742676,-0.01,1000000.0,13466253.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:47:00+00:00,BUY,0.11511564254760742,-0.01,1000000.0,13468379.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:48:00+00:00,SELL,-0.07693743705749512,-0.01,1000000.0,13470506.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:49:00+00:00,HOLD,0.006608009338378906,-0.01,1000000.0,13472632.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:50:00+00:00,SELL,-0.2618979215621948,-0.01,1000000.0,13474759.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:51:00+00:00,SELL,-0.10915452241897583,-0.01,1000000.0,13475709.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:52:00+00:00,SELL,-0.07999277114868164,-0.01,1000000.0,13476659.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:53:00+00:00,BUY,0.11498498916625977,-0.01,1000000.0,13477610.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:54:00+00:00,BUY,0.014319896697998047,-0.01,1000000.0,13478560.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:55:00+00:00,BUY,0.11653077602386475,-0.01,1000000.0,13479510.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:56:00+00:00,SELL,-0.05710601806640625,-0.01,1000000.0,13481009.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:57:00+00:00,BUY,0.024379491806030273,-0.01,1000000.0,13482508.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:58:00+00:00,BUY,0.08379006385803223,-0.01,1000000.0,13484008.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 10:59:00+00:00,BUY,0.03860187530517578,-0.01,1000000.0,13485507.0,10,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:00:00+00:00,SELL,-0.07660168409347534,-0.01,1000000.0,13487006.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:01:00+00:00,BUY,0.10895788669586182,-0.01,1000000.0,13480209.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:02:00+00:00,BUY,0.11915409564971924,-0.01,1000000.0,13473413.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:03:00+00:00,SELL,-0.058977603912353516,-0.01,1000000.0,13466616.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:04:00+00:00,SELL,-0.02229595184326172,-0.01,1000000.0,13459820.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:05:00+00:00,SELL,-0.08025699853897095,-0.01,1000000.0,13453023.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:06:00+00:00,SELL,-0.1451268196105957,-0.01,1000000.0,13459628.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:07:00+00:00,HOLD,0.004441738128662109,-0.01,1000000.0,13466232.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:08:00+00:00,BUY,0.08883261680603027,-0.01,1000000.0,13472837.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:09:00+00:00,BUY,0.012180805206298828,-0.01,1000000.0,13479441.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:10:00+00:00,SELL,-0.0397791862487793,-0.01,1000000.0,13486046.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:11:00+00:00,BUY,0.010412931442260742,-0.01,1000000.0,13486989.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:12:00+00:00,SELL,-0.07074892520904541,-0.01,1000000.0,13487931.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:13:00+00:00,SELL,-0.06428152322769165,-0.01,1000000.0,13488874.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:14:00+00:00,BUY,0.04854786396026611,-0.01,1000000.0,13489816.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:15:00+00:00,HOLD,-0.008586645126342773,-0.01,1000000.0,13490759.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:16:00+00:00,SELL,-0.0458216667175293,-0.01,1000000.0,13488576.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:17:00+00:00,BUY,0.08177042007446289,-0.01,1000000.0,13486393.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:18:00+00:00,BUY,0.05343008041381836,-0.01,1000000.0,13484211.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:19:00+00:00,SELL,-0.08626240491867065,-0.01,1000000.0,13482028.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:20:00+00:00,SELL,-0.08897626399993896,-0.01,1000000.0,13479845.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:21:00+00:00,BUY,0.07724499702453613,-0.01,1000000.0,13479789.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:22:00+00:00,SELL,-0.07466888427734375,-0.01,1000000.0,13479734.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:23:00+00:00,BUY,0.022260189056396484,-0.01,1000000.0,13479678.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:24:00+00:00,SELL,-0.07526004314422607,-0.01,1000000.0,13479623.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:25:00+00:00,HOLD,-0.00027120113372802734,-0.01,1000000.0,13479567.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:26:00+00:00,HOLD,0.0032989978790283203,-0.01,1000000.0,13482991.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:27:00+00:00,SELL,-0.2619584798812866,-0.01,1000000.0,13486414.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:28:00+00:00,SELL,-0.03819149732589722,-0.01,1000000.0,13489838.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:29:00+00:00,BUY,0.03889954090118408,-0.01,1000000.0,13493261.0,11,RegimeType.CONSOLIDATION,0.0
2025-11-24 11:30:00+00:00,SELL,-0.03335291147232056,-0.01,1000000.0,13496685.0,11,RegimeType.LOW_VOLATILITY_RANGING,0.0
2025-11-24 11:31:00+00:00,BUY,0.019661664962768555,-0.01,1000000.0,13502559.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:32:00+00:00,BUY,0.08178901672363281,-0.01,1000000.0,13508432.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:33:00+00:00,SELL,-0.06706148386001587,-0.01,1000000.0,13514306.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:34:00+00:00,SELL,-0.0612483024597168,-0.01,1000000.0,13520179.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:35:00+00:00,HOLD,-0.0079423189163208,-0.01,1000000.0,13526053.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:36:00+00:00,SELL,-0.22368746995925903,-0.01,1000000.0,13525982.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:37:00+00:00,SELL,-0.08422672748565674,-0.01,1000000.0,13525912.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:38:00+00:00,BUY,0.15655231475830078,-0.01,1000000.0,13525841.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:39:00+00:00,SELL,-0.15461289882659912,-0.01,1000000.0,13525771.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:40:00+00:00,BUY,0.010584592819213867,-0.01,1000000.0,13525700.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:41:00+00:00,SELL,-0.1385595202445984,-0.01,1000000.0,13527127.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:42:00+00:00,SELL,-0.13081085681915283,-0.01,1000000.0,13528555.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:43:00+00:00,SELL,-0.015069544315338135,-0.01,1000000.0,13529982.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:44:00+00:00,BUY,0.022190213203430176,-0.01,1000000.0,13531410.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:45:00+00:00,BUY,0.017162442207336426,-0.01,1000000.0,13532837.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:46:00+00:00,BUY,0.2261829376220703,-0.01,1000000.0,13534088.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:47:00+00:00,BUY,0.13580322265625,-0.01,1000000.0,13535340.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:48:00+00:00,BUY,0.11435186862945557,-0.01,1000000.0,13536591.0,11,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 11:49:00+00:00,BUY,0.18423092365264893,-0.01,1000000.0,13537843.0,11,RegimeType.BUY_VOLUME_SURGE,0.0
2025-11-24 11:50:00+00:00,BUY,0.03094184398651123,-0.01,1000000.0,13539094.0,11,RegimeType.EXTREME_VOLATILITY,0.0
2025-11-24 11:51:00+00:00,BUY,0.1420518159866333,-0.01,1000000.0,13535725.0,11,RegimeType.EXTREME_VOLATILITY,0.0
2025-11-24 11:52:00+00:00,BUY,0.06692028045654297,-0.01,1000000.0,13532356.0,11,RegimeType.EXTREME_VOLATILITY,0.0
2025-11-24 11:53:00+00:00,BUY,0.09182262420654297,-0.01,1000000.0,13528986.0,11,RegimeType.EXTREME_VOLATILITY,0.0
2025-11-24 11:54:00+00:00,BUY,0.044101595878601074,-0.01,1000000.0,13525617.0,11,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 11:55:00+00:00,BUY,0.04319608211517334,-0.01,1000000.0,13522248.0,11,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 11:56:00+00:00,SELL,-0.07033425569534302,-0.01,1000000.0,13519306.0,11,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 11:57:00+00:00,HOLD,0.002438068389892578,-0.01,1000000.0,13516364.0,11,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 11:58:00+00:00,BUY,0.03429579734802246,-0.01,1000000.0,13513423.0,11,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 11:59:00+00:00,BUY,0.04583537578582764,-0.01,1000000.0,13510481.0,11,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:00:00+00:00,SELL,-0.15301454067230225,-0.01,1000000.0,13507539.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:01:00+00:00,HOLD,-0.006610214710235596,-0.01,1000000.0,13507793.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:02:00+00:00,BUY,0.03585362434387207,-0.01,1000000.0,13508047.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:03:00+00:00,BUY,0.0472562313079834,-0.01,1000000.0,13508301.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:04:00+00:00,SELL,-0.04500788450241089,-0.01,1000000.0,13508555.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:05:00+00:00,HOLD,-0.003661632537841797,-0.01,1000000.0,13508809.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:06:00+00:00,SELL,-0.08994269371032715,-0.01,1000000.0,13503567.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:07:00+00:00,SELL,-0.07911884784698486,-0.01,1000000.0,13498324.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:08:00+00:00,BUY,0.10970962047576904,-0.01,1000000.0,13493082.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:09:00+00:00,BUY,0.04932999610900879,-0.01,1000000.0,13487839.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:10:00+00:00,HOLD,-0.007462263107299805,-0.01,1000000.0,13482597.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:11:00+00:00,SELL,-0.19285696744918823,-0.01,1000000.0,13484252.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:12:00+00:00,HOLD,0.004956603050231934,-0.01,1000000.0,13485908.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:13:00+00:00,SELL,-0.15250664949417114,-0.01,1000000.0,13487563.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:14:00+00:00,BUY,0.04812014102935791,-0.01,1000000.0,13489219.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:15:00+00:00,BUY,0.019677281379699707,-0.01,1000000.0,13490874.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:16:00+00:00,SELL,-0.028897881507873535,-0.01,1000000.0,13488675.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:17:00+00:00,BUY,0.042931199073791504,-0.01,1000000.0,13486476.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:18:00+00:00,BUY,0.05984139442443848,-0.01,1000000.0,13484276.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:19:00+00:00,SELL,-0.028071463108062744,-0.01,1000000.0,13482077.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:20:00+00:00,HOLD,-0.004984259605407715,-0.01,1000000.0,13479878.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:21:00+00:00,SELL,-0.03173184394836426,-0.01,1000000.0,13482815.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:22:00+00:00,SELL,-0.1328638195991516,-0.01,1000000.0,13485752.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:23:00+00:00,BUY,0.08360207080841064,-0.01,1000000.0,13488689.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:24:00+00:00,BUY,0.11052906513214111,-0.01,1000000.0,13491626.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:25:00+00:00,SELL,-0.016392529010772705,-0.01,1000000.0,13494563.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:26:00+00:00,SELL,-0.184065043926239,-0.01,1000000.0,13498770.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:27:00+00:00,SELL,-0.022208750247955322,-0.01,1000000.0,13502977.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:28:00+00:00,BUY,0.09418082237243652,-0.01,1000000.0,13507184.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:29:00+00:00,BUY,0.09085118770599365,-0.01,1000000.0,13511391.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:30:00+00:00,BUY,0.06686580181121826,-0.01,1000000.0,13515598.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:31:00+00:00,BUY,0.15750133991241455,-0.01,1000000.0,13511033.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:32:00+00:00,BUY,0.07324612140655518,-0.01,1000000.0,13506469.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:33:00+00:00,SELL,-0.03178095817565918,-0.01,1000000.0,13501904.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:34:00+00:00,BUY,0.03177905082702637,-0.01,1000000.0,13497340.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 12:35:00+00:00,BUY,0.04110920429229736,-0.01,1000000.0,13492775.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:36:00+00:00,SELL,-0.13640916347503662,-0.01,1000000.0,13487910.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:37:00+00:00,BUY,0.024121761322021484,-0.01,1000000.0,13483045.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:38:00+00:00,BUY,0.04326951503753662,-0.01,1000000.0,13478180.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:39:00+00:00,BUY,0.11252522468566895,-0.01,1000000.0,13473315.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:40:00+00:00,BUY,0.07214593887329102,-0.01,1000000.0,13468450.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:41:00+00:00,SELL,-0.035834312438964844,-0.01,1000000.0,13470938.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:42:00+00:00,HOLD,0.00796353816986084,-0.01,1000000.0,13473426.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:43:00+00:00,BUY,0.031932711601257324,-0.01,1000000.0,13475914.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:44:00+00:00,SELL,-0.022451460361480713,-0.01,1000000.0,13478402.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:45:00+00:00,SELL,-0.043082237243652344,-0.01,1000000.0,13480890.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:46:00+00:00,SELL,-0.11194682121276855,-0.01,1000000.0,13479775.0,12,RegimeType.SELL_BREAKDOWN,0.0
2025-11-24 12:47:00+00:00,SELL,-0.056279540061950684,-0.01,1000000.0,13478660.0,12,RegimeType.SELL_VOLUME_SURGE,0.0
2025-11-24 12:48:00+00:00,HOLD,6.258487701416016e-05,-0.01,1000000.0,13477546.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:49:00+00:00,SELL,-0.05045878887176514,-0.01,1000000.0,13476431.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:50:00+00:00,BUY,0.021477699279785156,-0.01,1000000.0,13475316.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:51:00+00:00,SELL,-0.15236163139343262,-0.01,1000000.0,13475882.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:52:00+00:00,SELL,-0.09767335653305054,-0.01,1000000.0,13476449.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:53:00+00:00,HOLD,-0.002386152744293213,-0.01,1000000.0,13477015.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:54:00+00:00,HOLD,-0.0067064762115478516,-0.01,1000000.0,13477582.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:55:00+00:00,SELL,-0.14977729320526123,-0.01,1000000.0,13478148.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:56:00+00:00,SELL,-0.06102830171585083,-0.01,1000000.0,13480187.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:57:00+00:00,HOLD,0.004996895790100098,-0.01,1000000.0,13482226.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:58:00+00:00,SELL,-0.17609786987304688,-0.01,1000000.0,13484265.0,12,RegimeType.HIGH_VOLATILITY_RANGING,0.0
2025-11-24 12:59:00+00:00,BUY,0.026513338088989258,-0.01,1000000.0,13486304.0,12,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:00:00+00:00,SELL,-0.18058085441589355,-0.01,1000000.0,13488343.0,13,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:01:00+00:00,BUY,0.06256747245788574,-0.01,1000000.0,13498202.0,13,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:02:00+00:00,SELL,-0.05256533622741699,-0.01,1000000.0,13508061.0,13,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:03:00+00:00,SELL,-0.14514458179473877,-0.01,1000000.0,13517919.0,13,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:04:00+00:00,BUY,0.01932346820831299,-0.01,1000000.0,13527778.0,13,RegimeType.BUY_BREAKOUT,0.0
2025-11-24 13:05:00+00:00,SELL,-0.10248559713363647,-0.01,1000000.0,13537637.0,13,RegimeType.BUY_BREAKOUT,0.0
