timestamp,open,high,low,close,volume
2025-09-11 00:00:00,16791304.0,16800188.0,16791304.0,16796740.0,0
2025-09-11 00:05:00,16796292.0,16796398.0,16793078.0,16795966.0,7560757248
2025-09-11 00:10:00,16794356.0,16794356.0,16788430.0,16788430.0,6048186368
2025-09-11 00:15:00,16786312.0,16790424.0,16786312.0,16786764.0,0
2025-09-11 00:20:00,16788626.0,16792368.0,16785906.0,16792168.0,6290931712
2025-09-11 00:25:00,16783230.0,16784664.0,16780900.0,16784664.0,0
2025-09-11 00:30:00,16781886.0,16782700.0,16778750.0,16779828.0,0
2025-09-11 00:35:00,16770894.0,16776713.0,16764972.0,16767306.0,0
2025-09-11 00:40:00,16767601.0,16769828.0,16765494.0,16769828.0,14545321984
2025-09-11 00:45:00,16771919.0,16778118.0,16770301.0,16778118.0,0
2025-09-11 00:50:00,16780412.0,16787604.0,16780412.0,16787604.0,0
2025-09-11 00:55:00,16793818.0,16796358.0,16792180.0,16796358.0,0
2025-09-11 01:00:00,16795710.0,16796328.0,16790840.0,16795458.0,0
2025-09-11 01:05:00,16794274.0,16798148.0,16794274.0,16796968.0,0
2025-09-11 01:10:00,16799094.0,16807588.0,16799094.0,16807588.0,8652324864
2025-09-11 01:15:00,16810226.0,16823338.0,16810226.0,16810888.0,27528790016
2025-09-11 01:20:00,16811084.0,16812814.0,16802394.0,16802394.0,0
2025-09-11 01:25:00,16803672.0,16807270.0,16798722.0,16798722.0,0
2025-09-11 01:30:00,16801204.0,16802336.0,16800074.0,16802336.0,105424355328
2025-09-11 01:35:00,16812890.0,16812890.0,16780602.0,16780602.0,0
2025-09-11 01:40:00,16779502.0,16788862.0,16779502.0,16788862.0,121856065536
2025-09-11 01:45:00,16788378.0,16796366.0,16786370.0,16786370.0,0
2025-09-11 01:50:00,16783652.0,16785322.0,16782018.0,16783884.0,0
2025-09-11 01:55:00,16783932.0,16794504.0,16783932.0,16794504.0,122526105600
2025-09-11 02:00:00,16792674.0,16792674.0,16781614.0,16781614.0,0
2025-09-11 02:05:00,16781426.0,16781496.0,16778926.0,16781496.0,127581290496
2025-09-11 02:10:00,16788726.0,16793998.0,16785308.0,16793998.0,0
2025-09-11 02:15:00,16797404.0,16797404.0,16792184.0,16792184.0,0
2025-09-11 02:20:00,16786934.0,16786934.0,16782084.0,16782084.0,0
2025-09-11 02:25:00,16777932.0,16780264.0,16775655.0,16776517.0,2306342912
2025-09-11 02:30:00,16773139.0,16774353.0,16772842.0,16774353.0,0
2025-09-11 02:35:00,16779910.0,16799658.0,16779910.0,16799658.0,0
2025-09-11 02:40:00,16799588.0,16800052.0,16794360.0,16794360.0,3365404672
2025-09-11 02:45:00,16794280.0,16794280.0,16790896.0,16792210.0,0
2025-09-11 02:50:00,16794570.0,16794570.0,16790316.0,16790316.0,118538371072
2025-09-11 02:55:00,16790940.0,16791428.0,16788986.0,16791330.0,0
2025-09-11 03:00:00,16791688.0,16791688.0,16788508.0,16790260.0,0
2025-09-11 03:05:00,16789374.0,16789374.0,16785954.0,16788162.0,2181038080
2025-09-11 03:10:00,16790770.0,16801456.0,16788948.0,16801456.0,5294784512
2025-09-11 03:15:00,16797250.0,16806694.0,16797250.0,16805754.0,0
2025-09-11 03:20:00,16812578.0,16829102.0,16812522.0,16829102.0,0
2025-09-11 03:25:00,16831354.0,16832988.0,16828078.0,16832328.0,31868321792
2025-09-11 03:30:00,16830118.0,16830290.0,16819866.0,16819866.0,8038907904
2025-09-11 03:35:00,16823280.0,16823684.0,16821518.0,16823084.0,116568621056
2025-09-11 03:40:00,16827106.0,16843008.0,16825888.0,16843008.0,0
2025-09-11 03:45:00,16840972.0,16852992.0,16840972.0,16851912.0,24356323328
2025-09-11 03:50:00,16852902.0,16854122.0,16852212.0,16852650.0,8258584576
2025-09-11 03:55:00,16853744.0,16870248.0,16853310.0,16869848.0,30303846400
2025-09-11 04:00:00,16870034.0,16870034.0,16847796.0,16848338.0,15405678592
2025-09-11 04:05:00,16852262.0,16852424.0,16845600.0,16845600.0,144333340672
2025-09-11 04:10:00,16851148.0,16851148.0,16844864.0,16846248.0,0
2025-09-11 04:15:00,16843822.0,16849434.0,16841492.0,16846896.0,130665676800
2025-09-11 04:20:00,16841510.0,16841510.0,16831598.0,16831598.0,200607793152
2025-09-11 04:25:00,16845408.0,16845572.0,16844452.0,16845572.0,0
2025-09-11 04:30:00,16844200.0,16844200.0,16824804.0,16824804.0,201721380864
2025-09-11 04:35:00,16825540.0,16828874.0,16825540.0,16828132.0,11679039488
2025-09-11 04:40:00,16833906.0,16837714.0,16831758.0,16837576.0,0
2025-09-11 04:45:00,16833076.0,16835010.0,16825330.0,16825330.0,1925185536
2025-09-11 04:50:00,16828964.0,16828964.0,16826236.0,16826738.0,864550912
2025-09-11 04:55:00,16826674.0,16829926.0,16826674.0,16829926.0,0
2025-09-11 05:00:00,16831168.0,16831168.0,16827128.0,16827128.0,0
2025-09-11 05:05:00,16828654.0,16831398.0,16828654.0,16831326.0,114654445568
2025-09-11 05:10:00,16837048.0,16840280.0,16834182.0,16834182.0,0
2025-09-11 05:15:00,16829348.0,16831456.0,16826044.0,16826044.0,0
2025-09-11 05:20:00,16825712.0,16825712.0,16810360.0,16810360.0,0
2025-09-11 05:25:00,16809786.0,16820518.0,16809786.0,16820518.0,139402412032
2025-09-11 05:30:00,16829730.0,16845572.0,16829730.0,16843376.0,14588837888
2025-09-11 05:35:00,16847190.0,16849574.0,16840710.0,16849574.0,8302100480
2025-09-11 05:40:00,16852936.0,16859532.0,16852936.0,16859532.0,0
2025-09-11 05:45:00,16858920.0,16858920.0,16854848.0,16854848.0,24149753856
2025-09-11 05:50:00,16853256.0,16856700.0,16853256.0,16853792.0,0
2025-09-11 05:55:00,16859012.0,16866974.0,16859012.0,16866974.0,0
2025-09-11 06:00:00,16858488.0,16859568.0,16854714.0,16854714.0,111959605248
2025-09-11 06:05:00,16851716.0,16851716.0,16843980.0,16846922.0,0
2025-09-11 06:10:00,16849378.0,16865226.0,16849378.0,16865226.0,0
2025-09-11 06:15:00,16865994.0,16866020.0,16858604.0,16863224.0,0
2025-09-11 06:20:00,16865412.0,16874270.0,16865412.0,16874270.0,7531921408
2025-09-11 06:25:00,16873928.0,16881084.0,16873928.0,16877996.0,0
2025-09-11 06:30:00,16882304.0,16897532.0,16882304.0,16896324.0,4005036032
2025-09-11 06:35:00,16896832.0,16898700.0,16895846.0,16898092.0,0
2025-09-11 06:40:00,16898910.0,16901848.0,16898910.0,16900760.0,2988441600
2025-09-11 06:45:00,16904916.0,16908554.0,16901352.0,16901352.0,0
2025-09-11 06:50:00,16899740.0,16899740.0,16896862.0,16898238.0,0
2025-09-11 06:55:00,16897592.0,16900912.0,16895710.0,16895710.0,115167723520
2025-09-11 07:00:00,16895690.0,16895690.0,16880168.0,16880814.0,0
2025-09-11 07:05:00,16854774.0,16854774.0,16841188.0,16852006.0,0
2025-09-11 07:10:00,16854786.0,16858400.0,16848420.0,16848420.0,7523008512
2025-09-11 07:15:00,16850010.0,16850010.0,16843738.0,16847814.0,0
2025-09-11 07:20:00,16843624.0,16854038.0,16843624.0,16850712.0,10561257472
2025-09-11 07:25:00,16853334.0,16853546.0,16849262.0,16853428.0,0
2025-09-11 07:30:00,16861718.0,16863058.0,16860640.0,16860640.0,84759019520
2025-09-11 07:35:00,16855420.0,16868086.0,16855420.0,16864186.0,0
2025-09-11 07:40:00,16863038.0,16878956.0,16863038.0,16878956.0,116141326336
2025-09-11 07:45:00,16880402.0,16883978.0,16869470.0,16869470.0,0
2025-09-11 07:50:00,16864772.0,16864772.0,16856760.0,16858290.0,0
2025-09-11 07:55:00,16860476.0,16864568.0,16857296.0,16862272.0,0
2025-09-11 08:00:00,16857612.0,16864126.0,16857612.0,16864126.0,0
2025-09-11 08:05:00,16857048.0,16863570.0,16851252.0,16863570.0,129375404032
2025-09-11 08:10:00,16870692.0,16876204.0,16870692.0,16876090.0,0
2025-09-11 08:15:00,16874586.0,16874586.0,16870906.0,16870932.0,55124688896
2025-09-11 08:20:00,16871298.0,16871714.0,16868186.0,16868186.0,0
2025-09-11 08:25:00,16869142.0,16871706.0,16866998.0,16870166.0,0
2025-09-11 08:30:00,16874394.0,16874394.0,16871560.0,16872274.0,0
2025-09-11 08:35:00,16872460.0,16875148.0,16870242.0,16870242.0,0
2025-09-11 08:40:00,16873326.0,16873326.0,16870280.0,16870280.0,122924040192
2025-09-11 08:45:00,16873700.0,16873700.0,16867078.0,16867078.0,0
2025-09-11 08:50:00,16863058.0,16864994.0,16862626.0,16862626.0,0
2025-09-11 08:55:00,16859794.0,16864504.0,16859794.0,16864504.0,0
2025-09-11 09:00:00,16865334.0,16871992.0,16864152.0,16866122.0,0
2025-09-11 09:05:00,16864888.0,16864888.0,16859144.0,16859144.0,0
2025-09-11 09:10:00,16860676.0,16860676.0,16843074.0,16846016.0,0
2025-09-11 09:15:00,16849692.0,16854810.0,16849692.0,16853146.0,0
2025-09-11 09:20:00,16852116.0,16859262.0,16852116.0,16859262.0,0
2025-09-11 09:25:00,16858148.0,16867560.0,16858148.0,16864256.0,5525995520
2025-09-11 09:30:00,16850552.0,16856484.0,16846376.0,16856484.0,0
2025-09-11 09:35:00,16859562.0,16860456.0,16858278.0,16860154.0,113530896384
2025-09-11 09:40:00,16857322.0,16857322.0,16848580.0,16848580.0,0
2025-09-11 09:45:00,16845108.0,16847976.0,16836794.0,16847976.0,0
2025-09-11 09:50:00,16846618.0,16850356.0,16846618.0,16847944.0,2556952576
2025-09-11 09:55:00,16849578.0,16850772.0,16848718.0,16848718.0,0
2025-09-11 10:00:00,16850538.0,16856286.0,16850538.0,16854752.0,0
2025-09-11 10:05:00,16854802.0,16854802.0,16852924.0,16854700.0,0
2025-09-11 10:10:00,16855764.0,16855764.0,16854068.0,16854604.0,0
2025-09-11 10:15:00,16857696.0,16858066.0,16854148.0,16858066.0,0
2025-09-11 10:20:00,16860852.0,16863018.0,16860848.0,16862058.0,354942976
2025-09-11 10:25:00,16862216.0,16862606.0,16857416.0,16862606.0,0
2025-09-11 10:30:00,16865866.0,16875052.0,16863928.0,16875052.0,0
2025-09-11 10:35:00,16875882.0,16880170.0,16873948.0,16878636.0,4840226816
2025-09-11 10:40:00,16882944.0,16882944.0,16878598.0,16879102.0,110624768
2025-09-11 10:45:00,16879582.0,16879582.0,16875642.0,16875642.0,0
2025-09-11 10:50:00,16876810.0,16883650.0,16876810.0,16883650.0,7738490880
2025-09-11 10:55:00,16880712.0,16880712.0,16878436.0,16880092.0,0
2025-09-11 11:00:00,16875218.0,16875218.0,16872698.0,16874420.0,102340493312
2025-09-11 11:05:00,16875786.0,16875786.0,16870168.0,16870168.0,1196425216
2025-09-11 11:10:00,16869810.0,16877258.0,16869748.0,16877258.0,0
2025-09-11 11:15:00,16877396.0,16877396.0,16865946.0,16865946.0,12356419584
2025-09-11 11:20:00,16863906.0,16863906.0,16860452.0,16863884.0,0
2025-09-11 11:25:00,16860840.0,16861354.0,16856732.0,16856732.0,1065353216
2025-09-11 11:30:00,16857296.0,16860130.0,16855322.0,16860130.0,5823791104
2025-09-11 11:35:00,16863942.0,16868844.0,16863942.0,16868844.0,0
2025-09-11 11:40:00,16869296.0,16871034.0,16868636.0,16871034.0,0
2025-09-11 11:45:00,16871790.0,16871790.0,16866576.0,16866842.0,2810707968
2025-09-11 11:50:00,16867124.0,16867124.0,16863442.0,16865506.0,452460544
2025-09-11 11:55:00,16865886.0,16868398.0,16865886.0,16868280.0,0
