timestamp,close,high,low,open,volume,adj_close
2023-12-10 00:00:00+00:00,6342861.0,6344583.5,6330293.5,6334668.5,0,6342861.0
2023-12-10 01:00:00+00:00,6344993.5,6354602.0,6336416.0,6342861.0,0,6344993.5
2023-12-10 02:00:00+00:00,6337676.0,6348184.5,6334809.0,6344993.5,0,6337676.0
2023-12-10 03:00:00+00:00,6352033.0,6352033.0,6336134.5,6337751.0,0,6352033.0
2023-12-10 04:00:00+00:00,6365679.5,6367629.5,6349836.0,6352317.5,0,6365679.5
2023-12-10 05:00:00+00:00,6358413.5,6368071.0,6358292.0,6365963.0,0,6358413.5
2023-12-10 06:00:00+00:00,6361391.0,6363712.0,6355999.0,6358413.5,0,6361391.0
2023-12-10 07:00:00+00:00,6371151.5,6372745.5,6354190.0,6361391.0,0,6371151.5
2023-12-10 08:00:00+00:00,6342464.5,6376986.0,6337415.0,6370192.0,0,6342464.5
2023-12-10 09:00:00+00:00,6319770.5,6348198.5,6319770.5,6342464.5,0,6319770.5
2023-12-10 10:00:00+00:00,6332286.5,6332562.0,6319770.5,6319770.5,0,6332286.5
2023-12-10 11:00:00+00:00,6337609.0,6339094.0,6330053.0,6331623.0,0,6337609.0
2023-12-10 12:00:00+00:00,6358315.5,6359830.5,6337022.5,6337382.5,0,6358315.5
2023-12-10 13:00:00+00:00,6347841.5,6359600.5,6341448.0,6357814.0,0,6347841.5
2023-12-10 14:00:00+00:00,6354440.5,6357115.5,6339850.0,6349536.5,0,6354440.5
2023-12-10 15:00:00+00:00,6361092.0,6368682.5,6351036.0,6352100.0,0,6361092.0
2023-12-10 16:00:00+00:00,6349018.0,6364944.5,6343954.0,6360492.0,0,6349018.0
2023-12-10 17:00:00+00:00,6347479.5,6351495.5,6341239.0,6349525.5,0,6347479.5
2023-12-10 18:00:00+00:00,6350318.5,6361088.5,6345990.5,6348221.5,0,6350318.5
2023-12-10 19:00:00+00:00,6344333.5,6354175.5,6337727.0,6350430.0,2395865088,6344333.5
2023-12-10 20:00:00+00:00,6367328.0,6367816.0,6342825.0,6344205.5,2396258304,6367328.0
2023-12-10 21:00:00+00:00,6350488.5,6375905.5,6347388.5,6366087.0,31182684160,6350488.5
2023-12-10 22:00:00+00:00,6351740.5,6365988.0,6348272.0,6348333.5,13581156352,6351740.5
2023-12-10 23:00:00+00:00,6346617.5,6356210.5,6319119.0,6351762.5,0,6346617.5
2023-12-11 00:00:00+00:00,6342715.0,6357968.5,6342715.0,6349324.5,0,6342715.0
2023-12-11 01:00:00+00:00,6295701.0,6343612.0,6285655.5,6343612.0,174520795136,6295701.0
2023-12-11 02:00:00+00:00,6097978.5,6288640.0,6013620.5,6288640.0,775584350208,6097978.5
2023-12-11 03:00:00+00:00,6153557.5,6185039.0,6092137.5,6103441.0,242014224384,6153557.5
2023-12-11 04:00:00+00:00,6140741.0,6157879.0,6128589.5,6155930.5,146960023552,6140741.0
2023-12-11 05:00:00+00:00,6123805.0,6147108.5,6081198.0,6139506.5,191830949888,6123805.0
2023-12-11 06:00:00+00:00,6125789.0,6134831.0,6081658.5,6122580.5,171267325952,6125789.0
2023-12-11 07:00:00+00:00,6167332.0,6172015.5,6125603.0,6128661.0,177190207488,6167332.0
2023-12-11 08:00:00+00:00,6175591.0,6182814.5,6135987.0,6167036.5,56518770688,6175591.0
2023-12-11 09:00:00+00:00,6194897.0,6202228.0,6166850.0,6176041.5,71355072512,6194897.0
2023-12-11 10:00:00+00:00,6199508.0,6204357.0,6189583.5,6193740.0,56071553024,6199508.0
2023-12-11 11:00:00+00:00,6190701.0,6211805.5,6170147.0,6198611.0,57714147328,6190701.0
2023-12-11 12:00:00+00:00,6181726.0,6197369.0,6179523.5,6188649.0,72796340224,6181726.0
2023-12-11 13:00:00+00:00,6144245.0,6189483.5,6136922.5,6178770.5,88969576448,6144245.0
2023-12-11 14:00:00+00:00,6121132.0,6151379.5,6111275.5,6144589.0,167127285760,6121132.0
2023-12-11 15:00:00+00:00,6122389.5,6148052.5,6111272.5,6120528.0,116257456128,6122389.5
2023-12-11 16:00:00+00:00,6117702.5,6123214.0,6062164.5,6118762.5,249009012736,6117702.5
2023-12-11 17:00:00+00:00,6056252.5,6117274.0,6050832.0,6117274.0,151276486656,6056252.5
2023-12-11 18:00:00+00:00,5995113.5,6052725.0,5946089.0,6052725.0,401868324864,5995113.5
2023-12-11 19:00:00+00:00,5957515.5,6002324.5,5878231.5,5995111.0,313641664512,5957515.5
2023-12-11 20:00:00+00:00,5968306.0,5971428.0,5927144.0,5954591.0,153371541504,5968306.0
2023-12-11 21:00:00+00:00,6004995.0,6029302.5,5970813.0,5970813.0,107792564224,6004995.0
2023-12-11 22:00:00+00:00,6030594.0,6040377.0,6009553.0,6018999.5,48711598080,6030594.0
2023-12-11 23:00:00+00:00,6025741.5,6032427.5,6013858.5,6032427.5,63902318592,6025741.5
2023-12-12 00:00:00+00:00,6080410.0,6084630.0,6012508.0,6022968.5,154230325248,6080410.0
2023-12-12 01:00:00+00:00,6069064.5,6092669.5,6060586.5,6081731.0,0,6069064.5
2023-12-12 02:00:00+00:00,6103459.5,6108278.5,6071563.5,6071849.5,0,6103459.5
2023-12-12 03:00:00+00:00,6076830.5,6104239.0,6074268.0,6104239.0,0,6076830.5
2023-12-12 04:00:00+00:00,6030592.5,6077146.5,6030592.5,6077146.5,0,6030592.5
2023-12-12 05:00:00+00:00,6039118.5,6057730.0,6027276.5,6030493.0,0,6039118.5
2023-12-12 06:00:00+00:00,6059523.0,6059523.0,6021353.0,6040036.5,0,6059523.0
2023-12-12 07:00:00+00:00,6097119.0,6110156.0,6060213.0,6060213.0,0,6097119.0
2023-12-12 08:00:00+00:00,6114942.5,6117397.5,6080499.0,6098154.5,19182649344,6114942.5
2023-12-12 09:00:00+00:00,6084785.5,6116493.0,6081195.0,6116493.0,0,6084785.5
2023-12-12 10:00:00+00:00,6073002.5,6081547.5,6064018.0,6080371.5,0,6073002.5
2023-12-12 11:00:00+00:00,6034890.5,6076653.5,6034890.5,6072409.0,0,6034890.5
2023-12-12 12:00:00+00:00,6075517.0,6081140.0,6035914.5,6035914.5,0,6075517.0
2023-12-12 13:00:00+00:00,6087517.0,6104534.5,6060184.0,6075493.5,25785532416,6087517.0
2023-12-12 14:00:00+00:00,6040081.5,6092050.0,6022964.0,6087431.5,0,6040081.5
2023-12-12 15:00:00+00:00,6019915.5,6049760.5,5993596.0,6039916.0,20936392704,6019915.5
2023-12-12 16:00:00+00:00,6008067.5,6028542.5,5985457.5,6018963.5,0,6008067.5
2023-12-12 17:00:00+00:00,5923572.0,6009163.0,5923572.0,6009163.0,14926217216,5923572.0
2023-12-12 18:00:00+00:00,6010898.0,6023385.0,5923849.0,5923849.0,0,6010898.0
2023-12-12 19:00:00+00:00,5984539.5,6011804.0,5973727.0,6010694.0,0,5984539.5
2023-12-12 20:00:00+00:00,6000054.0,6002601.0,5975980.5,5984598.5,0,6000054.0
2023-12-12 21:00:00+00:00,5973287.0,6013987.5,5969061.0,5998299.5,0,5973287.0
2023-12-12 22:00:00+00:00,5997670.5,6001834.0,5975052.0,5975960.5,0,5997670.5
2023-12-12 23:00:00+00:00,6025030.5,6036082.0,5996370.5,5997486.0,30712004608,6025030.5
2023-12-13 00:00:00+00:00,6025787.0,6034835.0,6008628.0,6024733.5,0,6025787.0
2023-12-13 01:00:00+00:00,5972162.0,6024593.0,5961440.0,6023734.0,25758269440,5972162.0
2023-12-13 02:00:00+00:00,5965128.0,5980803.5,5929720.5,5971286.0,98650292224,5965128.0
2023-12-13 03:00:00+00:00,5943482.0,5974588.5,5938436.5,5965634.0,26347307008,5943482.0
2023-12-13 04:00:00+00:00,5956060.0,5957728.0,5924423.0,5940406.0,33223868416,5956060.0
2023-12-13 05:00:00+00:00,5966618.5,5966618.5,5945893.5,5957083.5,0,5966618.5
2023-12-13 06:00:00+00:00,5958003.5,5980064.5,5957520.5,5967546.5,0,5958003.5
2023-12-13 07:00:00+00:00,5994694.0,6012029.5,5958088.5,5959172.5,0,5994694.0
2023-12-13 08:00:00+00:00,6014617.5,6019326.5,5991396.0,5991396.0,0,6014617.5
2023-12-13 09:00:00+00:00,6008047.5,6014611.0,5987269.0,6014611.0,0,6008047.5
2023-12-13 10:00:00+00:00,5988428.5,6010592.0,5985097.5,6007550.0,0,5988428.5
2023-12-13 11:00:00+00:00,5968161.5,6000784.0,5964091.5,5989152.0,0,5968161.5
2023-12-13 12:00:00+00:00,6000267.0,6005133.0,5966822.0,5967663.0,12880969728,6000267.0
2023-12-13 13:00:00+00:00,6020284.5,6029075.5,5999276.0,5999737.0,0,6020284.5
2023-12-13 14:00:00+00:00,6014020.0,6020227.5,5998340.5,6019508.0,0,6014020.0
2023-12-13 15:00:00+00:00,6082966.0,6092019.5,6014358.0,6014358.0,60638887936,6082966.0
2023-12-13 16:00:00+00:00,6078690.5,6121536.5,6058417.5,6083500.5,61426368512,6078690.5
2023-12-13 17:00:00+00:00,6111308.0,6111458.0,6070038.0,6078691.0,0,6111308.0
2023-12-13 18:00:00+00:00,6111139.5,6125918.5,6096362.5,6113100.5,0,6111139.5
2023-12-13 19:00:00+00:00,6117546.5,6144040.0,6083331.0,6110360.5,204646383616,6117546.5
2023-12-13 20:00:00+00:00,6127360.0,6130441.0,6090621.0,6115335.5,79762030592,6127360.0
2023-12-13 21:00:00+00:00,6137515.5,6163806.5,6108279.5,6130972.5,77925449728,6137515.5
2023-12-13 22:00:00+00:00,6132004.5,6204031.0,6115934.5,6142116.5,184032690176,6132004.5
2023-12-13 23:00:00+00:00,6124539.5,6136041.0,6115199.0,6128596.0,16951541760,6124539.5
2023-12-14 00:00:00+00:00,6086178.5,6133717.5,6085738.5,6123565.5,15743844352,6086178.5
2023-12-14 01:00:00+00:00,6097514.0,6099713.5,6083284.0,6087739.0,0,6097514.0
2023-12-14 02:00:00+00:00,6071346.5,6102037.5,6061557.5,6099944.0,0,6071346.5
2023-12-14 03:00:00+00:00,6045606.5,6074988.0,6022782.5,6071162.0,0,6045606.5
2023-12-14 04:00:00+00:00,6056136.0,6060844.5,6041025.0,6041565.0,0,6056136.0
2023-12-14 05:00:00+00:00,6050308.0,6068897.0,6050308.0,6055223.5,0,6050308.0
2023-12-14 06:00:00+00:00,6077473.0,6103220.5,6053015.5,6053078.5,45242908672,6077473.0
2023-12-14 07:00:00+00:00,6092586.5,6095310.0,6066244.0,6073624.5,0,6092586.5
2023-12-14 08:00:00+00:00,6072577.5,6094234.5,6063621.0,6094234.5,0,6072577.5
2023-12-14 09:00:00+00:00,6072877.5,6072877.5,6052275.5,6070349.0,0,6072877.5
2023-12-14 10:00:00+00:00,6082297.5,6088635.5,6065208.5,6071890.5,27890548736,6082297.5
