timestamp,open,high,low,close,volume
2025-09-11 00:00:00,16791304.0,16800188.0,16780900.0,16784664.0,19899875328
2025-09-11 00:30:00,16781886.0,16796358.0,16764972.0,16796358.0,14545321984
2025-09-11 01:00:00,16795710.0,16823338.0,16790840.0,16798722.0,36181114880
2025-09-11 01:30:00,16801204.0,16812890.0,16779502.0,16794504.0,349806526464
2025-09-11 02:00:00,16792674.0,16797404.0,16775655.0,16776517.0,129887633408
2025-09-11 02:30:00,16773139.0,16800052.0,16772842.0,16791330.0,121903775744
2025-09-11 03:00:00,16791688.0,16832988.0,16785954.0,16832328.0,39344144384
2025-09-11 03:30:00,16830118.0,16870248.0,16819866.0,16869848.0,187526283264
2025-09-11 04:00:00,16870034.0,16870034.0,16831598.0,16845572.0,491012489216
2025-09-11 04:30:00,16844200.0,16844200.0,16824804.0,16829926.0,216190156800
2025-09-11 05:00:00,16831168.0,16840280.0,16809786.0,16820518.0,254056857600
2025-09-11 05:30:00,16829730.0,16866974.0,16829730.0,16866974.0,47040692224
2025-09-11 06:00:00,16858488.0,16881084.0,16843980.0,16877996.0,119491526656
2025-09-11 06:30:00,16882304.0,16908554.0,16882304.0,16895710.0,122161201152
2025-09-11 07:00:00,16895690.0,16895690.0,16841188.0,16853428.0,18084265984
2025-09-11 07:30:00,16861718.0,16883978.0,16855420.0,16862272.0,200900345856
2025-09-11 08:00:00,16857612.0,16876204.0,16851252.0,16870166.0,184500092928
2025-09-11 08:30:00,16874394.0,16875148.0,16859794.0,16864504.0,122924040192
2025-09-11 09:00:00,16865334.0,16871992.0,16843074.0,16864256.0,5525995520
2025-09-11 09:30:00,16850552.0,16860456.0,16836794.0,16848718.0,116087848960
2025-09-11 10:00:00,16850538.0,16863018.0,16850538.0,16862606.0,354942976
2025-09-11 10:30:00,16865866.0,16883650.0,16863928.0,16880092.0,12689342464
2025-09-11 11:00:00,16875218.0,16877396.0,16856732.0,16856732.0,116958691328
2025-09-11 11:30:00,16857296.0,16871790.0,16855322.0,16868280.0,9086959616
2025-09-11 12:00:00,16871086.0,16918984.0,16871086.0,16902364.0,157777133568
2025-09-11 12:30:00,16794166.0,16855626.0,16777782.0,16817262.0,318406393856
2025-09-11 13:00:00,16815010.0,16815626.0,16735014.0,16780366.0,178414682112
2025-09-11 13:30:00,16805004.0,16899336.0,16780180.0,16892656.0,54184640512
2025-09-11 14:00:00,16878560.0,16878560.0,16759352.0,16801834.0,314401882112
2025-09-11 14:30:00,16796858.0,16855896.0,16796200.0,16852872.0,171618336768
2025-09-11 15:00:00,16852256.0,16875300.0,16834542.0,16839070.0,323714809856
2025-09-11 15:30:00,16842938.0,16848128.0,16784908.0,16800944.0,43803738112
2025-09-11 16:00:00,16806744.0,16826784.0,16802302.0,16825802.0,498648219648
2025-09-11 16:30:00,16822024.0,16853674.0,16821950.0,16842538.0,202461675520
2025-09-11 17:00:00,16841322.0,16851304.0,16823714.0,16849184.0,526960820224
2025-09-11 17:30:00,16848184.0,16877328.0,16846204.0,16874722.0,0
2025-09-11 18:00:00,16877242.0,16878450.0,16812550.0,16819552.0,83639664640
2025-09-11 18:30:00,16823738.0,16830448.0,16811668.0,16825260.0,89137348608
2025-09-11 19:00:00,16821380.0,16829274.0,16806076.0,16828400.0,303058386944
2025-09-11 19:30:00,16836536.0,16848856.0,16834798.0,16846798.0,11365515264
2025-09-11 20:00:00,16843060.0,16849038.0,16825248.0,16829458.0,110723858432
2025-09-11 20:30:00,16822758.0,16846638.0,16814822.0,16845834.0,8720482304
2025-09-11 21:00:00,16845360.0,16858786.0,16845360.0,16851722.0,121699827712
2025-09-11 21:30:00,16851176.0,16859014.0,16849752.0,16856216.0,0
2025-09-11 22:00:00,16854164.0,16940836.0,16846542.0,16927750.0,153678774272
2025-09-11 22:30:00,16934546.0,16968428.0,16920738.0,16954766.0,156567076864
2025-09-11 23:00:00,16948154.0,16988608.0,16948154.0,16980572.0,167538327552
2025-09-11 23:30:00,16979978.0,17007326.0,16977664.0,17007326.0,145552310272
2025-09-12 00:00:00,17006638.0,17060836.0,17000244.0,17049894.0,212399554560
2025-09-12 00:30:00,17054260.0,17128096.0,17054260.0,17074312.0,367066087424
2025-09-12 01:00:00,17062970.0,17080876.0,17049956.0,17050438.0,339963019264
2025-09-12 01:30:00,17052418.0,17052418.0,17018572.0,17022242.0,76626264064
2025-09-12 02:00:00,17019430.0,17049130.0,17015166.0,17038672.0,329196240896
2025-09-12 02:30:00,17038920.0,17051078.0,16997710.0,17008934.0,216225284096
2025-09-12 03:00:00,17014890.0,17017280.0,16990860.0,16993822.0,51883540480
2025-09-12 03:30:00,16992534.0,17010016.0,16967988.0,16989204.0,141086425088
2025-09-12 04:00:00,16989204.0,17017364.0,16976446.0,17014506.0,36717461504
2025-09-12 04:30:00,17010030.0,17037688.0,17010030.0,17021494.0,272077684736
2025-09-12 05:00:00,17021962.0,17045104.0,17018198.0,17039376.0,121424052224
2025-09-12 05:30:00,17037806.0,17049248.0,17011042.0,17038846.0,28857335808
2025-09-12 06:00:00,17039776.0,17041706.0,17010366.0,17015194.0,492507234304
2025-09-12 06:30:00,17015770.0,17016904.0,17001710.0,17003608.0,406689153024
2025-09-12 07:00:00,17001954.0,17003914.0,16975606.0,16981604.0,12790005760
2025-09-12 07:30:00,16984194.0,16993176.0,16974120.0,16975794.0,328299184128
2025-09-12 08:00:00,16977900.0,17025292.0,16971752.0,17019760.0,374573367296
2025-09-12 08:30:00,17021996.0,17023750.0,17010618.0,17017386.0,75775868928
2025-09-12 09:00:00,17019302.0,17029142.0,17001044.0,17005104.0,7250378752
2025-09-12 09:30:00,17009748.0,17016288.0,16998118.0,17016288.0,13878951936
2025-09-12 10:00:00,17013974.0,17013974.0,16999056.0,17004286.0,361758720
2025-09-12 10:30:00,17003820.0,17008870.0,16988720.0,16990322.0,110880620544
2025-09-12 11:00:00,16989534.0,17010564.0,16978148.0,17007026.0,145578524672
2025-09-12 11:30:00,17006970.0,17007566.0,16988654.0,16996116.0,120689524736
2025-09-12 12:00:00,16996612.0,17014638.0,16979762.0,17014638.0,78478049280
2025-09-12 12:30:00,17037280.0,17037280.0,17007660.0,17022730.0,58547240960
2025-09-12 13:00:00,17013834.0,17022042.0,16982848.0,16983640.0,158914838528
