timestamp,close,high,low,open,volume,adj_close
2025-11-02 00:01:00+00:00,16943514.0,16945748.0,16943514.0,16945748.0,0,16943514.0
2025-11-02 00:02:00+00:00,16944796.0,16944796.0,16944796.0,16944796.0,0,16944796.0
2025-11-02 00:03:00+00:00,16943402.0,16943402.0,16943402.0,16943402.0,11730944000,16943402.0
2025-11-02 00:04:00+00:00,16946354.0,16946354.0,16946354.0,16946354.0,0,16946354.0
2025-11-02 00:05:00+00:00,16942998.0,16942998.0,16942998.0,16942998.0,0,16942998.0
2025-11-02 00:06:00+00:00,16941410.0,16941410.0,16941410.0,16941410.0,0,16941410.0
2025-11-02 00:08:00+00:00,16942946.0,16942946.0,16942946.0,16942946.0,0,16942946.0
2025-11-02 00:09:00+00:00,16942946.0,16942946.0,16942946.0,16942946.0,0,16942946.0
2025-11-02 00:11:00+00:00,16938090.0,16938090.0,16938090.0,16938090.0,0,16938090.0
2025-11-02 00:12:00+00:00,16936246.0,16936246.0,16936246.0,16936246.0,0,16936246.0
2025-11-02 00:13:00+00:00,16937944.0,16937944.0,16937944.0,16937944.0,6047137792,16937944.0
2025-11-02 00:15:00+00:00,16938966.0,16938966.0,16938966.0,16938966.0,1507590144,16938966.0
2025-11-02 00:16:00+00:00,16937566.0,16937566.0,16937566.0,16937566.0,0,16937566.0
2025-11-02 00:17:00+00:00,16936160.0,16936160.0,16936160.0,16936160.0,0,16936160.0
2025-11-02 00:18:00+00:00,16934242.0,16936098.0,16934242.0,16936098.0,8504213504,16934242.0
2025-11-02 00:19:00+00:00,16927332.0,16934242.0,16927332.0,16934242.0,308019200,16927332.0
2025-11-02 00:21:00+00:00,16927332.0,16927332.0,16927332.0,16927332.0,0,16927332.0
2025-11-02 00:22:00+00:00,16920920.0,16920920.0,16920920.0,16920920.0,0,16920920.0
2025-11-02 00:23:00+00:00,16923498.0,16923498.0,16923498.0,16923498.0,7707295744,16923498.0
2025-11-02 00:24:00+00:00,16929098.0,16929098.0,16929098.0,16929098.0,0,16929098.0
2025-11-02 00:25:00+00:00,16937300.0,16937300.0,16937300.0,16937300.0,0,16937300.0
2025-11-02 00:26:00+00:00,16934350.0,16934350.0,16934350.0,16934350.0,0,16934350.0
2025-11-02 00:28:00+00:00,16940640.0,16940640.0,16940640.0,16940640.0,0,16940640.0
2025-11-02 00:29:00+00:00,16947576.0,16947576.0,16947576.0,16947576.0,3631742976,16947576.0
2025-11-02 00:30:00+00:00,16943550.0,16943550.0,16943550.0,16943550.0,10679222272,16943550.0
2025-11-02 00:31:00+00:00,16940374.0,16940374.0,16940374.0,16940374.0,0,16940374.0
2025-11-02 00:32:00+00:00,16941220.0,16941220.0,16941220.0,16941220.0,0,16941220.0
2025-11-02 00:33:00+00:00,16941220.0,16941220.0,16941220.0,16941220.0,0,16941220.0
2025-11-02 00:34:00+00:00,16931850.0,16934710.0,16931850.0,16934710.0,138212802560,16931850.0
2025-11-02 00:36:00+00:00,16934432.0,16939072.0,16934432.0,16939072.0,3560439808,16934432.0
2025-11-02 00:38:00+00:00,16929626.0,16929626.0,16929626.0,16929626.0,9636151296,16929626.0
2025-11-02 00:39:00+00:00,16929626.0,16929626.0,16929626.0,16929626.0,0,16929626.0
2025-11-02 00:40:00+00:00,16930838.0,16930838.0,16930838.0,16930838.0,3770941440,16930838.0
2025-11-02 00:41:00+00:00,16931170.0,16931170.0,16931170.0,16931170.0,0,16931170.0
2025-11-02 00:42:00+00:00,16930194.0,16930194.0,16930194.0,16930194.0,0,16930194.0
2025-11-02 00:43:00+00:00,16930194.0,16930194.0,16930194.0,16930194.0,0,16930194.0
2025-11-02 00:45:00+00:00,16931478.0,16932558.0,16930218.0,16930218.0,0,16931478.0
2025-11-02 00:47:00+00:00,16935756.0,16935756.0,16935756.0,16935756.0,1001390080,16935756.0
2025-11-02 00:48:00+00:00,16930890.0,16930890.0,16930890.0,16930890.0,190578688,16930890.0
2025-11-02 00:49:00+00:00,16930704.0,16930704.0,16930704.0,16930704.0,0,16930704.0
2025-11-02 00:50:00+00:00,16927480.0,16927480.0,16927480.0,16927480.0,2870214656,16927480.0
2025-11-02 00:51:00+00:00,16927104.0,16927104.0,16927104.0,16927104.0,0,16927104.0
2025-11-02 00:53:00+00:00,16927532.0,16927532.0,16927532.0,16927532.0,0,16927532.0
2025-11-02 00:54:00+00:00,16926256.0,16926452.0,16926256.0,16926452.0,0,16926256.0
2025-11-02 00:55:00+00:00,16926256.0,16926256.0,16926256.0,16926256.0,0,16926256.0
2025-11-02 00:57:00+00:00,16925840.0,16925840.0,16925840.0,16925840.0,5612765184,16925840.0
2025-11-02 00:58:00+00:00,16925070.0,16925840.0,16925070.0,16925840.0,5973475328,16925070.0
2025-11-02 00:59:00+00:00,16929556.0,16929556.0,16929556.0,16929556.0,0,16929556.0
2025-11-02 01:00:00+00:00,16926602.0,16926602.0,16926602.0,16926602.0,2488532992,16926602.0
2025-11-02 01:01:00+00:00,16926584.0,16926584.0,16926584.0,16926584.0,0,16926584.0
2025-11-02 01:02:00+00:00,16929468.0,16929468.0,16928888.0,16928888.0,14027325440,16929468.0
2025-11-02 01:04:00+00:00,16928432.0,16928432.0,16928432.0,16928432.0,0,16928432.0
2025-11-02 01:05:00+00:00,16923480.0,16926376.0,16923480.0,16926376.0,1560543232,16923480.0
2025-11-02 01:07:00+00:00,16923480.0,16923480.0,16923480.0,16923480.0,0,16923480.0
2025-11-02 01:09:00+00:00,16923372.0,16923372.0,16923372.0,16923372.0,8266711040,16923372.0
2025-11-02 01:10:00+00:00,16918746.0,16918746.0,16918746.0,16918746.0,0,16918746.0
2025-11-02 01:11:00+00:00,16928904.0,16928904.0,16928904.0,16928904.0,0,16928904.0
2025-11-02 01:12:00+00:00,16921864.0,16921864.0,16921864.0,16921864.0,8295546880,16921864.0
2025-11-02 01:13:00+00:00,16929810.0,16929810.0,16929810.0,16929810.0,539230208,16929810.0
2025-11-02 01:14:00+00:00,16933978.0,16933978.0,16933978.0,16933978.0,0,16933978.0
2025-11-02 01:15:00+00:00,16929412.0,16929412.0,16929412.0,16929412.0,0,16929412.0
2025-11-02 01:16:00+00:00,16930390.0,16930390.0,16930390.0,16930390.0,0,16930390.0
2025-11-02 01:17:00+00:00,16931232.0,16931232.0,16931232.0,16931232.0,0,16931232.0
2025-11-02 01:18:00+00:00,16938380.0,16938380.0,16938380.0,16938380.0,17480024064,16938380.0
2025-11-02 01:19:00+00:00,16938380.0,16938380.0,16938380.0,16938380.0,0,16938380.0
2025-11-02 01:20:00+00:00,16929976.0,16929976.0,16929976.0,16929976.0,0,16929976.0
2025-11-02 01:21:00+00:00,16929976.0,16929976.0,16929976.0,16929976.0,0,16929976.0
2025-11-02 01:22:00+00:00,16943184.0,16943184.0,16943184.0,16943184.0,10545266688,16943184.0
2025-11-02 01:24:00+00:00,16935260.0,16935260.0,16935260.0,16935260.0,0,16935260.0
2025-11-02 01:25:00+00:00,16934242.0,16934242.0,16934242.0,16934242.0,0,16934242.0
2025-11-02 01:26:00+00:00,16935594.0,16935594.0,16935582.0,16935582.0,0,16935594.0
2025-11-02 01:27:00+00:00,16941704.0,16941704.0,16941704.0,16941704.0,9648209920,16941704.0
2025-11-02 01:28:00+00:00,16942918.0,16942918.0,16942918.0,16942918.0,0,16942918.0
2025-11-02 01:29:00+00:00,16942950.0,16942950.0,16942950.0,16942950.0,0,16942950.0
2025-11-02 01:30:00+00:00,16948126.0,16948126.0,16948126.0,16948126.0,0,16948126.0
2025-11-02 01:31:00+00:00,16948126.0,16948126.0,16948126.0,16948126.0,0,16948126.0
2025-11-02 01:32:00+00:00,16942464.0,16942464.0,16942464.0,16942464.0,2754347008,16942464.0
2025-11-02 01:33:00+00:00,16948660.0,16948660.0,16948660.0,16948660.0,1388576768,16948660.0
2025-11-02 01:34:00+00:00,16940664.0,16940664.0,16940664.0,16940664.0,738459648,16940664.0
2025-11-02 01:36:00+00:00,16942320.0,16942320.0,16942320.0,16942320.0,0,16942320.0
2025-11-02 01:37:00+00:00,16944840.0,16944840.0,16944840.0,16944840.0,121537560576,16944840.0
2025-11-02 01:38:00+00:00,16943190.0,16944004.0,16942024.0,16942024.0,0,16943190.0
2025-11-02 01:40:00+00:00,16943760.0,16943760.0,16943760.0,16943760.0,0,16943760.0
2025-11-02 01:41:00+00:00,16941924.0,16941924.0,16941924.0,16941924.0,0,16941924.0
2025-11-02 01:42:00+00:00,16941896.0,16941896.0,16941896.0,16941896.0,2754084864,16941896.0
2025-11-02 01:43:00+00:00,16941896.0,16941896.0,16941896.0,16941896.0,0,16941896.0
2025-11-02 01:44:00+00:00,16938016.0,16938016.0,16938016.0,16938016.0,0,16938016.0
2025-11-02 01:45:00+00:00,16938498.0,16944768.0,16938498.0,16944768.0,2842951680,16938498.0
2025-11-02 01:47:00+00:00,16934690.0,16934690.0,16934690.0,16934690.0,1494220800,16934690.0
2025-11-02 01:49:00+00:00,16933676.0,16934112.0,16933676.0,16934112.0,133154996224,16933676.0
2025-11-02 01:50:00+00:00,16928422.0,16928422.0,16928422.0,16928422.0,0,16928422.0
2025-11-02 01:52:00+00:00,16932498.0,16934154.0,16932498.0,16934154.0,2475950080,16932498.0
2025-11-02 01:53:00+00:00,16932498.0,16932498.0,16932498.0,16932498.0,0,16932498.0
2025-11-02 01:54:00+00:00,16930682.0,16930682.0,16930682.0,16930682.0,0,16930682.0
2025-11-02 01:56:00+00:00,16928676.0,16928676.0,16928676.0,16928676.0,0,16928676.0
2025-11-02 01:57:00+00:00,16930370.0,16930370.0,16930370.0,16930370.0,0,16930370.0
2025-11-02 01:58:00+00:00,16928968.0,16928968.0,16928968.0,16928968.0,131555131392,16928968.0
2025-11-02 01:59:00+00:00,16928360.0,16928360.0,16928360.0,16928360.0,0,16928360.0
2025-11-02 02:01:00+00:00,16928430.0,16928430.0,16928430.0,16928430.0,871104512,16928430.0
2025-11-02 02:02:00+00:00,16924280.0,16924280.0,16924280.0,16924280.0,3967549440,16924280.0
2025-11-02 02:03:00+00:00,16924706.0,16924706.0,16924706.0,16924706.0,0,16924706.0
2025-11-02 02:04:00+00:00,16927250.0,16927250.0,16924828.0,16924828.0,0,16927250.0
2025-11-02 02:06:00+00:00,16928182.0,16928182.0,16928182.0,16928182.0,0,16928182.0
2025-11-02 02:07:00+00:00,16922598.0,16922598.0,16922598.0,16922598.0,0,16922598.0
2025-11-02 02:08:00+00:00,16918582.0,16922598.0,16918582.0,16922598.0,0,16918582.0
2025-11-02 02:09:00+00:00,16921352.0,16921352.0,16917970.0,16917970.0,0,16921352.0
2025-11-02 02:10:00+00:00,16923266.0,16923266.0,16923266.0,16923266.0,15843983360,16923266.0
2025-11-02 02:12:00+00:00,16923514.0,16923514.0,16923514.0,16923514.0,914358272,16923514.0
2025-11-02 02:13:00+00:00,16926922.0,16926922.0,16926922.0,16926922.0,0,16926922.0
2025-11-02 02:14:00+00:00,16932508.0,16932508.0,16926922.0,16926922.0,4157865984,16932508.0
2025-11-02 02:16:00+00:00,16931654.0,16931654.0,16931654.0,16931654.0,0,16931654.0
2025-11-02 02:17:00+00:00,16935402.0,16935402.0,16935402.0,16935402.0,125909860352,16935402.0
2025-11-02 02:18:00+00:00,16928570.0,16928570.0,16928570.0,16928570.0,0,16928570.0
2025-11-02 02:19:00+00:00,16927234.0,16927234.0,16927234.0,16927234.0,0,16927234.0
2025-11-02 02:20:00+00:00,16918852.0,16918852.0,16918852.0,16918852.0,11267997696,16918852.0
2025-11-02 02:21:00+00:00,16918120.0,16918120.0,16918120.0,16918120.0,0,16918120.0
2025-11-02 02:22:00+00:00,16920316.0,16920316.0,16920316.0,16920316.0,18336186368,16920316.0
2025-11-02 02:24:00+00:00,16925098.0,16925098.0,16925098.0,16925098.0,4733534208,16925098.0
2025-11-02 02:25:00+00:00,16924540.0,16924540.0,16924540.0,16924540.0,0,16924540.0
2025-11-02 02:26:00+00:00,16925196.0,16925196.0,16925196.0,16925196.0,2006712320,16925196.0
