timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-13T05:14:27.789417,100,,,,,,,,,,,,,,
2025-10-13T05:14:27.857382,200,,,,,,,,,,,,,,
2025-10-13T05:14:27.930286,300,,,,,,,,,,,,,,
2025-10-13T05:14:28.003492,400,,,,,,,,,,,,,,
2025-10-13T05:14:28.078620,500,,,,,,,,,,,,,,
2025-10-13T05:14:30.044501,600,180.1117706298828,-1.9698996543884277,-0.049406662583351135,,0.0003,,,,,,,,,
2025-10-13T05:14:31.794677,700,142.019775390625,-2.7915310859680176,-0.09887176752090454,,0.0003,,,,,,,,,
2025-10-13T05:14:33.577712,800,169.4853057861328,-3.8092846870422363,-0.13761672377586365,,0.0003,,,,,,,,,
2025-10-13T05:14:35.299549,900,138.83877563476562,-4.4168548583984375,-0.15528105199337006,,0.0003,,,,,,,,,
2025-10-13T05:14:37.149390,1000,186.57247924804688,-4.500588893890381,-0.1537093222141266,,0.0003,,,,,,,,,
2025-10-13T05:14:39.174660,1100,146.53561401367188,-6.505034923553467,-0.15296395123004913,,0.0003,,,,,,,,,
2025-10-13T05:14:40.928401,1200,112.06605529785156,-7.875786781311035,-0.148480623960495,,0.0003,,,,,,,,,
2025-10-13T05:14:43.075636,1300,146.05474853515625,-8.903579711914062,-0.14160661399364471,,0.0003,,,,,,,,,
2025-10-13T05:14:45.000539,1400,101.96676635742188,-10.521769523620605,-0.13010327517986298,,0.0003,,,,,,,,,
2025-10-13T05:14:46.800143,1500,100.86214447021484,-12.985387802124023,-0.10138905048370361,,0.0003,,,,,,,,,
2025-10-13T05:14:48.635330,1600,85.671630859375,-15.81507682800293,-0.06957060098648071,,0.0003,,,,,,,,,
2025-10-13T05:14:50.433002,1700,91.99102783203125,-17.204208374023438,-0.07655920088291168,,0.0003,,,,,,,,,
2025-10-13T05:14:52.343422,1800,94.0279541015625,-21.078590393066406,-0.13420391082763672,,0.0003,,,,,,,,,
2025-10-13T05:14:54.292797,1900,87.60719299316406,-24.48406982421875,-0.0787201076745987,,0.0003,,,,,,,,,
2025-10-13T05:14:56.316487,2000,70.55416870117188,-25.648168563842773,-0.13437266647815704,,0.0003,,,,,,,,,
2025-10-13T05:15:00.537701,2100,79.77896118164062,-30.893863677978516,-0.09255541861057281,,0.0003,,,,,,,,,
2025-10-13T05:15:02.565257,2200,79.67510986328125,-32.931915283203125,-0.17029953002929688,,0.0003,,,,,,,,,
2025-10-13T05:15:07.391814,2300,59.502349853515625,-36.23849868774414,-0.11736376583576202,,0.0003,,,,,,,,,
2025-10-13T05:15:09.500926,2400,89.19537353515625,-36.90550231933594,-0.133493110537529,,0.0003,,,,,,,,,
2025-10-13T05:15:11.575687,2500,83.43128967285156,-40.325992584228516,-0.1458512842655182,,0.0003,,,,,,,,,
2025-10-13T05:15:13.602037,2600,68.7740249633789,-43.082035064697266,-0.1345946192741394,,0.0003,,,,,,,,,
2025-10-13T05:15:15.652121,2700,59.505470275878906,-46.14993667602539,-0.1748463660478592,,0.0003,,,,,,,,,
2025-10-13T05:15:17.777540,2800,33.50531768798828,-50.183841705322266,-0.15525159239768982,,0.0003,,,,,,,,,
2025-10-13T05:15:19.847993,2900,67.72850036621094,-50.55301284790039,-0.08565829694271088,,0.0003,,,,,,,,,
2025-10-13T05:15:21.978377,3000,39.98558807373047,-52.578125,-0.154987171292305,,0.0003,,,,,,,,,
2025-10-13T05:15:26.346164,3100,41.423797607421875,-57.06863784790039,-0.32624682784080505,,0.0003,,,,,,,,,
2025-10-13T05:15:28.451370,3200,60.061824798583984,-59.22740173339844,-0.3683454096317291,,0.0003,,,,,,,,,
2025-10-13T05:15:30.493486,3300,65.74498748779297,-61.473690032958984,-0.23058217763900757,,0.0003,,,,,,,,,
2025-10-13T05:15:32.534311,3400,62.58414840698242,-62.931575775146484,-0.33793705701828003,,0.0003,,,,,,,,,
2025-10-13T05:15:34.616571,3500,31.702795028686523,-65.6302261352539,-0.36044222116470337,,0.0003,,,,,,,,,
2025-10-13T05:15:36.688899,3600,61.00431823730469,-67.96109008789062,-0.29400092363357544,,0.0003,,,,,,,,,
2025-10-13T05:15:38.738728,3700,54.78509521484375,-69.83181762695312,-0.313341349363327,,0.0003,,,,,,,,,
2025-10-13T05:15:40.786087,3800,42.904354095458984,-72.68174743652344,-0.3222212791442871,,0.0003,,,,,,,,,
2025-10-13T05:15:42.859711,3900,50.99612808227539,-75.56991577148438,-0.23207354545593262,,0.0003,,,,,,,,,
2025-10-13T05:15:45.029731,4000,53.51861572265625,-76.74269104003906,-0.35049331188201904,,0.0003,,,,,,,,,
2025-10-13T05:15:47.364946,4100,53.42803192138672,-79.75433349609375,-0.4393395483493805,,0.0003,,,,,,,,,
2025-10-13T05:15:49.454580,4200,24.911014556884766,-83.96049499511719,-0.45428478717803955,,0.0003,,,,,,,,,
2025-10-13T05:15:51.488867,4300,56.90923309326172,-85.02317810058594,-0.41970294713974,,0.0003,,,,,,,,,
2025-10-13T05:15:53.562635,4400,60.15009307861328,-87.80010986328125,-0.3959570825099945,,0.0003,,,,,,,,,
2025-10-13T05:15:55.640441,4500,41.44469451904297,-87.90367889404297,-0.20518380403518677,,0.0003,,,,,,,,,
2025-10-13T05:15:57.696477,4600,36.36445617675781,-89.57416534423828,-0.33206722140312195,,0.0003,,,,,,,,,
2025-10-13T05:15:59.721265,4700,27.612075805664062,-92.24065399169922,-0.21009773015975952,,0.0003,,,,,,,,,
2025-10-13T05:16:01.802937,4800,20.664016723632812,-96.15589904785156,-0.2920185327529907,,0.0003,,,,,,,,,
2025-10-13T05:16:06.350265,4900,30.227317810058594,-95.92100524902344,-0.4019738733768463,,0.0003,,,,,,,,,
2025-10-13T05:16:08.538057,5000,27.81117820739746,-96.61300659179688,-0.09694445133209229,,0.0003,,,,,,,,,
