timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-13T17:27:13.256613,100,,,0.1,,0.0003,,,,,,,,,
2025-10-13T17:27:14.809007,200,0.0005689942045137286,-0.10633426159620285,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:16.398614,300,0.0004198618698865175,-0.13056647777557373,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:17.946286,400,0.00019757641712203622,-0.16600301861763,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:19.482199,500,0.00011533765791682526,-0.1949400007724762,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:21.102749,600,0.00017765123629942536,-0.24162377417087555,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:22.658170,700,0.00017379145720042288,-0.2738049626350403,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:24.407137,800,0.00018749129958450794,-0.29694920778274536,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:26.130764,900,0.00053613749332726,-0.32589155435562134,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:27.980746,1000,0.0002758164773695171,-0.36411988735198975,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:29.741230,1100,0.00021059386199340224,-0.39326372742652893,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:31.491051,1200,0.00028014450799673796,-0.42549023032188416,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:33.184028,1300,0.0002446999424137175,-0.44413426518440247,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:34.910746,1400,0.00019123483798466623,-0.47558844089508057,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:36.584135,1500,0.0002411257300991565,-0.5011969804763794,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:38.284077,1600,0.00020819800556637347,-0.5322931408882141,0.10000000149011612,,0.0003,,,,,,,,,
2025-10-13T17:27:39.992839,1700,0.00017621228471398354,-0.5573756098747253,0.10000000149011612,,0.0003,,,,,,,,,
