timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-13T04:40:50.592596,100,,,,,,,,,,,,,,
2025-10-13T04:40:50.659216,200,,,,,,,,,,,,,,
2025-10-13T04:40:50.731297,300,,,,,,,,,,,,,,
2025-10-13T04:40:50.808379,400,,,,,,,,,,,,,,
2025-10-13T04:40:50.883300,500,,,,,,,,,,,,,,
2025-10-13T04:40:52.649571,600,44.36846160888672,-3.943953514099121,-0.04960150271654129,,0.0003,,,,,,,,,
2025-10-13T04:40:54.515308,700,42.7255744934082,-5.548746109008789,-0.09467758238315582,,0.0003,,,,,,,,,
2025-10-13T04:40:56.364391,800,39.68103790283203,-6.214550495147705,-0.13221941888332367,,0.0003,,,,,,,,,
2025-10-13T04:40:58.065207,900,43.68821334838867,-7.357357501983643,-0.1669478416442871,,0.0003,,,,,,,,,
2025-10-13T04:40:59.933061,1000,45.2977409362793,-8.69029426574707,-0.15750396251678467,,0.0003,,,,,,,,,
2025-10-13T04:41:02.067061,1100,43.21870422363281,-9.560431480407715,-0.1516936719417572,,0.0003,,,,,,,,,
2025-10-13T04:41:03.834389,1200,31.050556182861328,-10.259541511535645,-0.151847243309021,,0.0003,,,,,,,,,
2025-10-13T04:41:05.776457,1300,31.887409210205078,-12.593161582946777,-0.16462107002735138,,0.0003,,,,,,,,,
2025-10-13T04:41:07.793096,1400,24.384798049926758,-13.81213092803955,-0.15070095658302307,,0.0003,,,,,,,,,
2025-10-13T04:41:09.686408,1500,30.50018310546875,-15.619007110595703,-0.13896918296813965,,0.0003,,,,,,,,,
2025-10-13T04:41:11.647421,1600,18.53695297241211,-16.061601638793945,-0.2022797018289566,,0.0003,,,,,,,,,
2025-10-13T04:41:13.591062,1700,20.536165237426758,-18.383960723876953,-0.1920752227306366,,0.0003,,,,,,,,,
2025-10-13T04:41:15.539948,1800,27.73685073852539,-20.33547019958496,-0.2097891867160797,,0.0003,,,,,,,,,
2025-10-13T04:41:17.573451,1900,30.75118637084961,-22.11609649658203,-0.18837790191173553,,0.0003,,,,,,,,,
2025-10-13T04:41:19.729787,2000,32.32549285888672,-24.049848556518555,-0.26151129603385925,,0.0003,,,,,,,,,
2025-10-13T04:41:23.827377,2100,24.93824005126953,-25.346052169799805,-0.21923421323299408,,0.0003,,,,,,,,,
2025-10-13T04:41:25.917032,2200,24.846195220947266,-27.859027862548828,-0.25090140104293823,,0.0003,,,,,,,,,
2025-10-13T04:41:28.051138,2300,26.80339241027832,-29.536636352539062,-0.24218299984931946,,0.0003,,,,,,,,,
2025-10-13T04:41:30.165802,2400,16.141986846923828,-31.699235916137695,-0.3113875389099121,,0.0003,,,,,,,,,
2025-10-13T04:41:32.329623,2500,22.645076751708984,-33.30967712402344,-0.33347615599632263,,0.0003,,,,,,,,,
2025-10-13T04:41:34.415464,2600,17.7645320892334,-35.84892272949219,-0.3581981956958771,,0.0003,,,,,,,,,
2025-10-13T04:41:36.533318,2700,18.112232208251953,-37.84825134277344,-0.3059253990650177,,0.0003,,,,,,,,,
2025-10-13T04:41:38.667172,2800,16.253253936767578,-39.554752349853516,-0.4587705135345459,,0.0003,,,,,,,,,
2025-10-13T04:41:40.782879,2900,12.37430477142334,-42.12581253051758,-0.426613986492157,,0.0003,,,,,,,,,
2025-10-13T04:41:43.003529,3000,22.21126937866211,-43.80152130126953,-0.44896095991134644,,0.0003,,,,,,,,,
2025-10-13T04:41:45.389816,3100,17.6964111328125,-45.941078186035156,-0.4299454689025879,,0.0003,,,,,,,,,
2025-10-13T04:41:51.911072,3200,15.193953514099121,-47.416866302490234,-0.490165650844574,,0.0003,,,,,,,,,
2025-10-13T04:41:54.094952,3300,12.094088554382324,-49.83206558227539,-0.42306405305862427,,0.0003,,,,,,,,,
2025-10-13T04:41:56.980328,3400,9.940858840942383,-51.76150131225586,-0.5276821255683899,,0.0003,,,,,,,,,
2025-10-13T04:41:59.504965,3500,14.22464370727539,-53.870460510253906,-0.5304498672485352,,0.0003,,,,,,,,,
2025-10-13T04:42:01.638560,3600,14.302074432373047,-55.49716567993164,-0.5665119886398315,,0.0003,,,,,,,,,
2025-10-13T04:42:03.786266,3700,14.016168594360352,-57.62767028808594,-0.5306212902069092,,0.0003,,,,,,,,,
2025-10-13T04:42:05.910288,3800,12.007707595825195,-59.68848419189453,-0.613365888595581,,0.0003,,,,,,,,,
2025-10-13T04:42:08.054295,3900,14.897405624389648,-61.30781555175781,-0.5999495983123779,,0.0003,,,,,,,,,
2025-10-13T04:42:10.269468,4000,11.569707870483398,-63.550445556640625,-0.5887157917022705,,0.0003,,,,,,,,,
2025-10-13T04:42:12.704361,4100,13.190349578857422,-65.75225067138672,-0.5739777684211731,,0.0003,,,,,,,,,
2025-10-13T04:42:14.836098,4200,13.511707305908203,-67.96452331542969,-0.5635077357292175,,0.0003,,,,,,,,,
2025-10-13T04:42:16.981670,4300,12.317018508911133,-70.15314483642578,-0.5884501934051514,,0.0003,,,,,,,,,
2025-10-13T04:42:19.109801,4400,10.813962936401367,-71.15480041503906,-0.6777000427246094,,0.0003,,,,,,,,,
2025-10-13T04:42:21.237839,4500,16.840208053588867,-73.25289916992188,-0.586046040058136,,0.0003,,,,,,,,,
2025-10-13T04:42:23.548063,4600,10.308309555053711,-74.9048080444336,-0.7458322644233704,,0.0003,,,,,,,,,
2025-10-13T04:42:25.741967,4700,10.669286727905273,-76.9435043334961,-0.8634926080703735,,0.0003,,,,,,,,,
2025-10-13T04:42:27.865993,4800,8.264046669006348,-78.43821716308594,-0.6103809475898743,,0.0003,,,,,,,,,
2025-10-13T04:42:30.061085,4900,10.242422103881836,-80.26943969726562,-0.5467420220375061,,0.0003,,,,,,,,,
2025-10-13T04:42:32.387255,5000,9.940262794494629,-81.35254669189453,-0.5308429598808289,,0.0003,,,,,,,,,
