timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-13T05:20:48.270232,100,,,,,,,,,,,,,,
2025-10-13T05:20:48.345045,200,,,,,,,,,,,,,,
2025-10-13T05:20:48.419855,300,,,,,,,,,,,,,,
2025-10-13T05:20:48.495786,400,,,,,,,,,,,,,,
2025-10-13T05:20:48.583390,500,,,,,,,,,,,,,,
2025-10-13T05:20:50.472434,600,159.62673950195312,-1.9159748554229736,-0.04894730821251869,,0.0003,,,,,,,,,
2025-10-13T05:20:52.654395,700,159.22288513183594,-2.6040234565734863,-0.08546542376279831,,0.0003,,,,,,,,,
2025-10-13T05:21:03.497555,800,129.50677490234375,-2.972407341003418,-0.12378250062465668,,0.0003,,,,,,,,,
2025-10-13T05:21:08.857586,900,151.253662109375,-3.643876075744629,-0.13193918764591217,,0.0003,,,,,,,,,
2025-10-13T05:21:11.089825,1000,133.0743865966797,-5.267853736877441,-0.12493595480918884,,0.0003,,,,,,,,,
2025-10-13T05:21:13.091127,1100,158.04527282714844,-6.245185852050781,-0.11544392257928848,,0.0003,,,,,,,,,
2025-10-13T05:21:16.558688,1200,109.9402084350586,-7.412241458892822,-0.11750960350036621,,0.0003,,,,,,,,,
2025-10-13T05:21:18.732242,1300,103.74540710449219,-8.604844093322754,-0.10416722297668457,,0.0003,,,,,,,,,
2025-10-13T05:21:20.555428,1400,82.65827941894531,-10.994058609008789,-0.08423253893852234,,0.0003,,,,,,,,,
2025-10-13T05:21:22.412420,1500,105.93173217773438,-12.925315856933594,-0.06403045356273651,,0.0003,,,,,,,,,
2025-10-13T05:21:24.239602,1600,120.76675415039062,-15.271974563598633,-0.07688216120004654,,0.0003,,,,,,,,,
2025-10-13T05:21:28.011629,1700,94.88063049316406,-18.172405242919922,-0.08951126039028168,,0.0003,,,,,,,,,
2025-10-13T05:21:29.896719,1800,102.00582122802734,-21.420570373535156,-0.07264897227287292,,0.0003,,,,,,,,,
2025-10-13T05:21:31.848883,1900,96.23234558105469,-24.404541015625,-0.0694049745798111,,0.0003,,,,,,,,,
2025-10-13T05:21:33.900214,2000,73.81242370605469,-27.003934860229492,-0.1324031800031662,,0.0003,,,,,,,,,
2025-10-13T05:21:36.354153,2100,82.68150329589844,-29.360301971435547,-0.13397912681102753,,0.0003,,,,,,,,,
2025-10-13T05:21:38.300006,2200,75.41665649414062,-31.228229522705078,-0.12303315103054047,,0.0003,,,,,,,,,
2025-10-13T05:21:40.310834,2300,71.66397094726562,-33.44649887084961,-0.13596706092357635,,0.0003,,,,,,,,,
2025-10-13T05:21:42.313021,2400,51.936073303222656,-38.24968719482422,-0.19041676819324493,,0.0003,,,,,,,,,
2025-10-13T05:21:44.346403,2500,58.758480072021484,-39.89883804321289,-0.23111961781978607,,0.0003,,,,,,,,,
2025-10-13T05:21:46.332793,2600,63.406612396240234,-41.853843688964844,-0.19983235001564026,,0.0003,,,,,,,,,
2025-10-13T05:21:48.367568,2700,60.6834602355957,-42.289031982421875,-0.21432214975357056,,0.0003,,,,,,,,,
2025-10-13T05:21:50.389567,2800,37.16651153564453,-46.544795989990234,-0.26374316215515137,,0.0003,,,,,,,,,
2025-10-13T05:21:52.408360,2900,56.565826416015625,-46.839813232421875,-0.17896372079849243,,0.0003,,,,,,,,,
2025-10-13T05:21:54.519953,3000,66.73035430908203,-51.023616790771484,-0.2903580665588379,,0.0003,,,,,,,,,
2025-10-13T05:21:56.801919,3100,88.1302261352539,-51.75788116455078,-0.308110773563385,,0.0003,,,,,,,,,
2025-10-13T05:21:58.798276,3200,43.20032501220703,-56.463653564453125,-0.3183388113975525,,0.0003,,,,,,,,,
2025-10-13T05:22:00.845482,3300,84.408447265625,-57.38141632080078,-0.29800736904144287,,0.0003,,,,,,,,,
2025-10-13T05:22:02.887797,3400,47.243125915527344,-60.040767669677734,-0.2871186435222626,,0.0003,,,,,,,,,
2025-10-13T05:22:07.558641,3500,46.80653381347656,-61.104026794433594,-0.2633187174797058,,0.0003,,,,,,,,,
2025-10-13T05:22:09.776925,3600,43.321781158447266,-64.11158752441406,-0.3956199586391449,,0.0003,,,,,,,,,
2025-10-13T05:22:11.836743,3700,51.49000549316406,-65.52359771728516,-0.37796902656555176,,0.0003,,,,,,,,,
2025-10-13T05:22:13.869316,3800,33.357635498046875,-68.97246551513672,-0.4710017144680023,,0.0003,,,,,,,,,
2025-10-13T05:22:15.893297,3900,36.39234161376953,-71.66619873046875,-0.4015626311302185,,0.0003,,,,,,,,,
2025-10-13T05:22:18.025215,4000,30.943946838378906,-73.97985076904297,-0.41669440269470215,,0.0003,,,,,,,,,
2025-10-13T05:22:20.308007,4100,63.46974182128906,-75.72152709960938,-0.3628811836242676,,0.0003,,,,,,,,,
2025-10-13T05:22:22.295364,4200,43.78977966308594,-77.84478759765625,-0.2250378429889679,,0.0003,,,,,,,,,
2025-10-13T05:22:24.329434,4300,51.59813690185547,-82.18197631835938,-0.39724820852279663,,0.0003,,,,,,,,,
2025-10-13T05:22:26.371568,4400,23.33090591430664,-82.18981170654297,-0.45043209195137024,,0.0003,,,,,,,,,
2025-10-13T05:22:28.422217,4500,37.879539489746094,-87.81636810302734,-0.377962589263916,,0.0003,,,,,,,,,
2025-10-13T05:22:30.431449,4600,36.86103057861328,-86.81327819824219,-0.48909831047058105,,0.0003,,,,,,,,,
2025-10-13T05:22:32.465370,4700,41.243919372558594,-88.54175567626953,-0.5400419235229492,,0.0003,,,,,,,,,
2025-10-13T05:22:34.499961,4800,41.41765594482422,-88.92835998535156,-0.5037726759910583,,0.0003,,,,,,,,,
2025-10-13T05:22:36.547268,4900,31.6680908203125,-92.698974609375,-0.4053330421447754,,0.0003,,,,,,,,,
2025-10-13T05:22:38.671227,5000,30.880430221557617,-94.6092300415039,-0.5128074884414673,,0.0003,,,,,,,,,
