timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-12T04:25:17.115787,100,,,,,,,,,,,,,,
2025-10-12T04:25:17.174706,200,,,,,,,,,,,,,,
2025-10-12T04:25:17.263057,300,,,,,,,,,,,,,,
2025-10-12T04:25:17.404941,400,,,,,,,,,,,,,,
2025-10-12T04:25:17.476300,500,,,,,,,,,,,,,,
2025-10-12T04:25:17.552453,600,,,,,,,,,,,,,,
2025-10-12T04:25:17.613646,700,,,,,,,,,,,,,,
2025-10-12T04:25:17.682024,800,,,,,,,,,,,,,,
2025-10-12T04:25:17.744857,900,,,,,,,,,,,,,,
2025-10-12T04:25:17.903146,1000,,,,,,,,,,,,,,
2025-10-12T04:25:20.843965,1100,0.4132879376411438,-1.3909564018249512,-0.049439698457717896,,0.0003,,,,,,,,,
2025-10-12T04:25:25.048937,1200,0.3727509677410126,-1.444697380065918,-0.09999378025531769,,0.0003,,,,,,,,,
2025-10-12T04:25:29.234206,1300,0.37083691358566284,-1.4013158082962036,-0.14936280250549316,,0.0003,,,,,,,,,
2025-10-12T04:25:32.178332,1400,0.31890198588371277,-1.5665005445480347,-0.19944670796394348,,0.0003,,,,,,,,,
2025-10-12T04:25:35.055700,1500,0.3032991290092468,-1.4822922945022583,-0.2531963288784027,,0.0003,,,,,,,,,
2025-10-12T04:25:37.989869,1600,0.36970067024230957,-1.5859696865081787,-0.3001113831996918,,0.0003,,,,,,,,,
2025-10-12T04:25:40.933502,1700,0.2700372636318207,-1.1751407384872437,-0.3524182140827179,,0.0003,,,,,,,,,
2025-10-12T04:25:44.040420,1800,0.2935621738433838,-1.2277023792266846,-0.4005718231201172,,0.0003,,,,,,,,,
2025-10-12T04:25:47.239787,1900,0.21376314759254456,-0.959302544593811,-0.4532387852668762,,0.0003,,,,,,,,,
2025-10-12T04:25:50.633365,2000,0.23236729204654694,-0.878855288028717,-0.49705439805984497,,0.0003,,,,,,,,,
2025-10-12T04:25:53.871792,2100,0.21310511231422424,-0.3480466604232788,-0.5541283488273621,,0.0003,,,,,,,,,
2025-10-12T04:25:57.179958,2200,0.2029871642589569,-0.024254538118839264,-0.6041588187217712,,0.0003,,,,,,,,,
2025-10-12T04:26:00.572565,2300,0.23312050104141235,-0.40346065163612366,-0.6508315205574036,,0.0003,,,,,,,,,
2025-10-12T04:26:03.982981,2400,0.21910017728805542,-0.056318074464797974,-0.694896936416626,,0.0003,,,,,,,,,
2025-10-12T04:26:07.431913,2500,0.1662183403968811,0.32426750659942627,-0.7527614831924438,,0.0003,,,,,,,,,
2025-10-12T04:26:10.843209,2600,0.16939175128936768,0.5091615915298462,-0.8047999143600464,,0.0003,,,,,,,,,
2025-10-12T04:26:14.479248,2700,0.16117572784423828,0.8903875350952148,-0.8605937361717224,,0.0003,,,,,,,,,
2025-10-12T04:26:17.925128,2800,0.1425577700138092,1.215179681777954,-0.9080061912536621,,0.0003,,,,,,,,,
2025-10-12T04:26:21.386678,2900,0.16961327195167542,1.477766513824463,-0.955924391746521,,0.0003,,,,,,,,,
2025-10-12T04:26:26.915030,3000,0.10112009197473526,2.1216719150543213,-1.005431056022644,,0.0003,,,,,,,,,
2025-10-12T04:26:30.454754,3100,0.16697534918785095,1.5132617950439453,-1.0462970733642578,,0.0003,,,,,,,,,
2025-10-12T04:26:33.942434,3200,0.10990219563245773,2.8100719451904297,-1.1030718088150024,,0.0003,,,,,,,,,
2025-10-12T04:26:37.508642,3300,0.2089354395866394,1.9265917539596558,-1.1579029560089111,,0.0003,,,,,,,,,
2025-10-12T04:26:40.976860,3400,0.17263266444206238,2.139335870742798,-1.1944360733032227,,0.0003,,,,,,,,,
2025-10-12T04:26:44.460467,3500,0.14544489979743958,2.7472310066223145,-1.2648180723190308,,0.0003,,,,,,,,,
2025-10-12T04:26:47.942325,3600,0.10555452108383179,3.3083629608154297,-1.301601529121399,,0.0003,,,,,,,,,
2025-10-12T04:26:51.467033,3700,0.13846659660339355,2.799353837966919,-1.3422460556030273,,0.0003,,,,,,,,,
2025-10-12T04:26:54.972777,3800,0.11346752196550369,4.484341144561768,-1.4097785949707031,,0.0003,,,,,,,,,
2025-10-12T04:26:58.444573,3900,0.14795146882534027,3.7464241981506348,-1.4458543062210083,,0.0003,,,,,,,,,
