timestamp,step,critic_loss,actor_loss,ent_coef,ent_coef_loss,learning_rate,fps,episode_reward_mean,episode_reward_std,episode_length_mean,q_value_mean,q_value_std,q_value_min,q_value_max,total_episodes
2025-10-13T03:37:21.576241,100,,,,,,,,,,,,,,
2025-10-13T03:37:21.651312,200,,,,,,,,,,,,,,
2025-10-13T03:37:21.708846,300,,,,,,,,,,,,,,
2025-10-13T03:37:21.770632,400,,,,,,,,,,,,,,
2025-10-13T03:37:21.828844,500,,,,,,,,,,,,,,
2025-10-13T03:37:24.291693,600,1597.421142578125,-95.22969055175781,-0.06527328491210938,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:26.782988,700,1562.759033203125,-124.90640258789062,-0.11033591628074646,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:29.189112,800,1323.1669921875,-159.19677734375,-0.16916993260383606,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:31.502621,900,1341.145263671875,-199.71482849121094,-0.16216117143630981,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:34.801466,1000,918.51025390625,-227.8952178955078,-0.2897249460220337,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:38.875430,1100,891.4745483398438,-251.98379516601562,-0.4033159017562866,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:41.385754,1200,985.693603515625,-289.0111083984375,-0.18525683879852295,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:44.091854,1300,880.1708984375,-309.2198791503906,-0.07306875288486481,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:47.079799,1400,686.72314453125,-335.0933837890625,-0.2690310478210449,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:49.786859,1500,1095.6572265625,-340.16046142578125,-0.547247052192688,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:52.457847,1600,1166.1048583984375,-319.6947021484375,-0.6102229356765747,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:55.212335,1700,1440.0501708984375,-365.96881103515625,-0.5439691543579102,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:37:58.128583,1800,689.8502807617188,-301.67315673828125,-0.5557407140731812,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:04.064247,1900,1072.82958984375,-345.91986083984375,-0.10384044796228409,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:07.075560,2000,941.04638671875,-382.9097900390625,0.1009572297334671,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:10.181440,2100,831.837890625,-382.62457275390625,-0.16119384765625,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:12.995121,2200,1080.67626953125,-368.8206787109375,0.0826096311211586,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:15.937030,2300,1139.17919921875,-345.45257568359375,0.44109317660331726,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:18.863803,2400,1476.026611328125,-396.97174072265625,0.22387124598026276,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:21.764186,2500,1505.21435546875,-413.38824462890625,0.12381382286548615,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:24.697478,2600,1531.46875,-406.94659423828125,0.20211385190486908,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:27.550067,2700,1620.04541015625,-391.130126953125,0.1729615330696106,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:30.475409,2800,1397.153564453125,-266.41510009765625,0.26636093854904175,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:33.379820,2900,1548.03857421875,-397.34674072265625,0.021596338599920273,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:36.367737,3000,1424.229248046875,-345.2268371582031,0.17488396167755127,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:39.425078,3100,1368.137939453125,-392.39697265625,0.083763487637043,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:42.272567,3200,1516.466552734375,-427.8870849609375,0.03827407956123352,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:45.167398,3300,1708.74658203125,-297.0418701171875,0.13996218144893646,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:48.057148,3400,1732.6298828125,-290.61968994140625,0.05444769561290741,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:51.104355,3500,1287.3746337890625,-316.36614990234375,0.05808354169130325,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:53.996350,3600,1366.864990234375,-357.8699951171875,0.02366418018937111,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:38:56.901811,3700,1637.8251953125,-200.95108032226562,0.04484147951006889,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:01.612191,3800,1580.261962890625,-165.8771209716797,0.019845183938741684,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:04.627144,3900,1131.48876953125,-184.47750854492188,0.006292944308370352,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:07.696012,4000,1126.836181640625,-200.13002014160156,0.001788177527487278,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:10.756220,4100,1330.451171875,-312.8773498535156,-0.003909561783075333,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:13.704112,4200,1268.472412109375,-321.9862365722656,0.000674630340654403,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:16.616052,4300,1220.11669921875,-243.92251586914062,-0.004036545753479004,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:19.583530,4400,2249.36474609375,-255.10556030273438,-0.004099471960216761,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:22.631192,4500,1916.749267578125,-267.6802978515625,-0.01828983798623085,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:25.517939,4600,1705.035888671875,-137.5570068359375,-0.009304073639214039,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:28.450055,4700,2078.3076171875,-200.35743713378906,0.020487068220973015,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:31.331856,4800,2347.38134765625,-272.2281799316406,0.0014574294909834862,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:34.229186,4900,2650.718505859375,-186.5669403076172,-0.00034468621015548706,,0.0005738618672652317,,,,,,,,,
2025-10-13T03:39:37.276890,5000,2808.314453125,-359.15924072265625,-0.008135915733873844,,0.0005738618672652317,,,,,,,,,
