portfolio_value,action
986722.2756215916,-0.05452901
986648.4543806259,-0.050658822
986574.5212892948,-0.0685606
986500.700048329,-0.012035251
986426.8788073631,-0.06899822
986421.8455409337,0.09105492
986416.8122745042,-0.11981475
986411.6671577096,0.09392774
986406.63389128,0.08834565
986401.6006248506,0.0070120096
986404.9561358036,0.11499858
986408.1997963914,0.09523666
986411.5553073444,-0.101126075
986414.7989679324,0.023348212
986418.1544788853,0.06303775
986400.7058219297,0.03229797
986383.2571649742,-0.066814065
986365.8085080186,-0.024085343
986348.3598510631,-0.06849134
986330.9111941075,-0.010617077
986583.3574681378,-0.08615279
986835.9155925331,-0.02463615
987088.3618665632,-0.00798893
987340.9199909585,0.019276619
987593.3662649888,0.16757262
987703.7625753422,0.06418657
987814.1588856957,0.011660457
987924.5551960492,-0.12539095
988034.9515064027,0.01020658
988145.3478167562,0.06718445
988211.0039810698,-0.01978445
988276.7719957484,-0.050481677
988342.428160062,-0.026095271
988408.1961747407,0.081008196
988473.8523390542,0.06895065
988391.3067696106,0.034064054
988308.761200167,0.06074381
988226.3274810885,-0.028835177
988143.7819116447,0.006058097
988061.2363422011,0.079665065
988047.2550465637,0.022672415
988033.2737509261,0.04788351
988019.1806049236,-0.06537557
988005.1993092862,0.08371329
987991.2180136486,0.076355934
987983.724039187,0.15596092
987976.2300647253,0.04571998
987968.8479406288,0.17040527
987961.3539661671,0.113981485
987953.8599917054,0.0025795698
987902.1851230293,0.16260982
987850.5102543532,0.055778146
987798.723535312,0.04433787
987747.0486666359,0.10345316
987695.3737979598,-0.25591433
987625.8028708677,0.026355743
987556.2319437757,0.032007217
987486.5491663185,-0.12309444
987416.9782392264,0.048068285
987347.4073121343,-0.022790015
987360.2701041208,-0.118358016
987373.1328961073,0.015902996
987385.9956880937,0.082635164
987398.8584800803,0.010687113
987411.7212720667,-0.044008493
987436.2165020235,-0.020351648
987460.8235823455,0.009570122
987485.3188123023,0.0020780563
987509.9258926243,-0.13277078
987534.4211225811,0.015401006
987707.1180862952,-0.17283666
987879.8150500093,-0.00012546778
988052.5120137234,-0.007584691
988225.2089774375,0.08716726
988397.9059411514,0.032107115
988524.9679559048,0.040879607
988652.0299706581,-0.09368515
988778.9801350464,-0.016548336
988906.0421497998,0.06632626
989033.1041645531,0.022798419
989018.8991681854,0.009374142
989004.6941718177,-0.2919922
988990.6010258152,-0.048842788
988976.3960294476,-0.09687179
988962.1910330799,0.022511005
988994.963190054,0.07463014
989027.6234966633,-0.11105579
989060.3956536375,0.039322853
989093.0559602466,0.07930672
989125.8281172209,0.036201715
989131.1969347456,0.01234293
989136.4539019053,0.08273721
989141.8227194301,-0.020832121
989147.0796865898,0.08122325
989152.4485041146,0.051377654
989136.7894530006,0.09519398
989121.0185515216,0.10663533
989105.3595004076,0.07602775
989089.5885989285,-0.05533135
989073.9295478145,-0.07094914
989019.570270376,0.14701271
988965.3228433026,0.081628084
988910.9635658641,0.039957643
988856.7161387908,0.097536564
988802.3568613522,0.09749186
988826.2928394836,-0.019839048
988850.228817615,-0.08969438
988874.0529453813,0.041071534
988897.9889235126,0.12434566
988921.924901644,-0.053795397
988890.0475475905,0.09565151
988858.170193537,0.0026665926
988826.1809891185,0.039289117
988794.3036350651,-0.014903367
988762.4262810117,0.041439295
988787.8163138893,0.049721718
988813.2063467669,-0.023159266
988838.5963796446,-0.035880327
988863.9864125223,-0.18199867
988889.3764454,-0.066735506
988937.6958031231,-0.06371349
988986.0151608461,-0.08600426
989034.3345185692,0.14377153
989082.6538762923,-0.23842192
989130.9732340154,-0.13758087
989288.9059495364,-0.019105017
989446.8386650572,0.11031091
989604.8832309432,0.06345558
989762.8159464641,0.13715005
989920.7486619849,-0.012262285
990000.274271571,0.029217124
990079.911731522,0.03708017
990159.4373411079,0.008370519
990239.074801059,-0.16678298
990318.6004106449,-0.19590938
990309.4286807068,0.03961897
990300.2569507685,-0.074531674
990291.1970711955,-0.15676999
990282.0253412572,-0.059238076
990272.8536113191,-0.10674286
990329.89729752,-0.012247682
990386.8291333558,-0.11370361
990443.8728195566,-0.0041380525
990500.8046553924,-0.17940497
990557.8483415933,-0.133439
990583.4620752012,0.09117937
990609.075808809,-0.14187038
990634.801392782,-0.019837558
990660.4151263898,-0.029952824
990686.0288599976,0.04353285
990611.0891153808,0.0020691156
990536.1493707639,0.16266203
990461.3214765122,-0.09704274
990386.3817318954,-0.06961703
990311.4419872785,0.10928261
990244.8910200441,0.011118531
990178.2282024447,0.10765576
990111.6772352103,0.050777435
990045.0144176108,0.06922674
989978.4634503764,0.052381396
990008.6630489534,0.024437428
990038.8626475304,0.0303365
990068.9503957422,0.0639801
990099.1499943192,0.056089997
990129.3495928961,-0.11461431
990086.8464541582,0.030769348
990044.3433154202,0.13388026
990001.9520270474,0.16698658
989959.4488883095,-0.15298557
989916.9457495715,0.09904158
989855.8754502271,-0.13364792
989794.8051508826,-0.009069383
989733.8467019033,-0.014689803
989672.7764025588,0.11628747
989611.7061032143,-0.00481683
989608.015041166,0.039194107
989604.4358294829,-0.014806569
989600.7447674345,0.035605192
989597.1655557513,0.024747372
989593.474493703,0.05285752
989555.8927710295,0.14707541
989518.1991979908,-0.042844355
989480.6174753173,-0.09796387
989442.9239022788,0.0035642385
989405.3421796052,-0.103114486
989375.4781321236,0.03915167
989345.6140846419,-0.006202221
989315.8618875254,0.015264511
989285.9978400437,0.0034977198
989256.1337925621,0.019979715
989213.9662049195,-0.14733756
989171.7986172768,0.047145963
989129.6310296343,0.017265081
989087.4634419916,-0.06915903
989045.295854349,0.09117079
989076.8376573072,0.0047980547
989108.2676099002,-0.25098717
989139.8094128583,0.048646808
989171.2393654514,0.021086335
989202.7811684095,0.008495688
989215.7558107611,-0.06011814
989228.7304531126,0.04331076
989241.5932450991,-0.05496782
989254.5678874507,0.02055502
989267.5425298023,-0.08799839
989314.1841320489,-0.025437653
989360.8257342955,0.025755644
989407.355486177,-0.078133345
989453.9970884236,0.0607903
989500.6386906703,-0.08027899
989518.9821505466,-0.09333104
989537.3256104229,0.08954692
989555.6690702992,-0.00021243095
989574.0125301756,-0.003490448
989592.355990052,-0.07329023
989478.9397198409,-0.16060644
989365.4115992646,0.052502394
989251.9953290534,0.007674098
989138.4672084771,-0.08061731
989025.050938266,0.095246434
989034.2226682041,0.06237769
989043.3943981424,-0.033348918
989052.6779784455,-0.06685144
989061.8497083838,0.13872552
989071.0214383219,-0.03387648
989036.9070769665,-0.13131726
989002.792715611,0.06835222
988968.5665038906,0.04549992
988934.4521425351,0.09088802
988900.3377811797,-0.030513406
988890.2712483207,0.056429744
988880.0928650966,0.091801286
988870.0263322376,-0.1012907
988859.8479490136,0.06827986
988849.7814161546,0.06384587
988827.4113431346,0.08300769
988805.0412701147,-0.017520428
988782.5593467297,0.0107162
988760.1892737097,-0.10960412
988737.8192006897,0.10464072
988570.9384559608,-0.03132713
988404.057711232,-0.09231472
988237.2888168682,-0.020809174
988070.4080721394,-0.10880989
987903.5273274104,0.02735877
987888.3156777569,-0.040905774
987873.1040281033,-0.09245777
987858.0042288149,0.010375023
987842.7925791612,-0.024247527
987827.5809295077,-0.0021451116
987783.4000352933,-0.05290413
987739.2191410789,-0.050068498
987695.0382468645,-0.10094637
987650.85735265,-0.030062199
987606.6764584356,-0.024352312
987621.2170058986,-0.1255644
987635.7575533616,0.0036059618
987650.2981008246,0.004979849
987664.8386482875,0.024504185
987679.3791957505,0.03281176
987671.1022687331,0.042946815
987662.8253417157,0.09640968
987654.6602650634,0.04959941
987646.383338046,0.055108786
987638.1064110287,0.0046390295
987703.8744257074,-0.07157898
987769.5305900209,0.045146346
987835.2986046996,0.1247406
987900.9547690131,-0.1234467
987966.7227836918,-0.06815857
987980.0329771386,-0.08161795
987993.2313202205,-0.07154256
988006.5415136673,-0.00718683
988019.7398567491,-0.1306268
988033.050050196,-0.12227774
988031.0367436241,-0.16585422
988028.9115866873,-0.14408433
988026.8982801154,-0.03247243
988024.7731231786,0.012158275
988022.7598166068,-0.050134063
988070.1843714091,0.021276593
988117.6089262114,-0.0037652254
988165.0334810137,-0.08020735
988212.4580358161,-0.013355494
988259.8825906183,-0.083851814
988207.3129190215,-0.086001694
988154.7432474246,0.06931496
988102.2854261928,0.007151127
988049.7157545958,-0.0042559505
987997.146082999,-0.048310578
987931.4899186854,0.023855925
987865.8337543719,-0.04713136
987800.2894404234,0.0232867
987734.6332761098,0.047848582
987668.9771117961,-0.003599763
987647.389991332,0.0007492304
987625.6910205026,-0.11847526
987604.1039000383,0.07864201
987582.4049292089,-0.059621274
987560.8178087447,-0.099148214
987577.0361116842,0.045988917
987593.2544146236,-0.1000523
987609.5845679282,0.014253855
987625.8028708677,-0.07142711
987642.0211738071,-0.023991585
987696.9397030711,0.052027345
987751.8582323352,0.108703494
987806.664911234,-0.02670002
987861.583440498,0.03573072
987916.501969762,-0.04870671
987851.0695061786,-0.050280154
987785.7488929604,-0.060235918
987720.316429377,0.0077079535
987654.9958161587,0.09387314
987589.5633525754,-0.03075999
987629.3820825509,-0.011898518
987669.2008125264,-0.10075945
987709.0195425019,-0.030482233
987748.8382724775,-0.07889944
987788.657002453,0.1402682
987757.8981520506,-0.04078889
987727.1393016481,-0.078012705
987696.2686008805,0.025161862
987665.5097504781,0.021785736
987634.7509000757,-0.074762344
987640.3434183307,0.02152133
987645.9359365857,0.072007775
987651.4166044756,-0.027965963
987657.0091227305,-0.014535785
987662.6016409855,0.034073234
987601.7550423712,0.11634219
987540.908443757,0.12553775
987480.0618451426,0.004327297
987419.2152465284,0.07848966
987358.3686479141,-0.040441096
987355.2368376913,0.07061982
987352.1050274685,-0.07923454
987349.0850676108,-0.008065283
987345.9532573881,-0.026438892
987342.8214471652,0.15870857
987311.8388960327,0.11678505
987280.7444945349,-0.0820111
987249.7619434022,-0.039842367
987218.6675419045,0.0018686056
987187.6849907718,-0.044071376
987202.3373885999,-0.05495286
987216.9897864279,0.08591342
987231.5303338909,0.015323877
987246.182731719,-0.015551448
987260.835129547,0.046085835
987259.8284762612,0.04343331
987258.8218229753,0.11513424
987257.7033193243,0.058791637
987256.6966660384,-0.032297134
987255.6900127525,0.046258688
987263.072136849,-0.077596724
987270.4542609457,0.03565359
987277.9482354074,-0.11448926
987285.330359504,0.08929622
987292.7124836005,0.037800074
987250.7685966882,0.18065107
987208.9365601408,-0.06823695
987166.9926732284,-0.033990204
987125.160636681,0.08982015
987083.2167497687,0.22567916
987073.3739176398,-0.14180756
987063.419235146,0.13489223
987053.5764030172,0.034769535
987043.6217205233,0.28982747
987033.7788883946,0.00025975704
986995.8616146257,-0.0140603185
986958.056191222,-0.019345224
986920.1389174531,0.11287522
986882.3334940495,0.065989256
986844.4162202806,0.06683552
986862.4241290616,0.003611803
986880.4320378427,-0.045372486
986898.5517969889,-0.03634411
986916.55970577,-0.042730868
986934.567614551,0.029424429
986922.9351765807,0.081905484
986911.3027386103,-0.104188025
986899.6703006399,-0.08861059
986888.0378626696,0.15301049
986876.4054246992,-0.014325917
986756.0544318518,0.01440227
986635.7034390045,0.11204219
986515.4642965222,0.06613159
986395.1133036749,0.009759307
986274.7623108274,0.17036712
986244.7864129806,-0.034068942
986214.9223654991,0.011929512
986184.9464676523,0.10869837
986155.0824201707,-0.005144298
986125.1065223239,0.1085006
986124.4354201333,-0.04633546
986123.7643179428,-0.033621132
986123.2050661172,0.09801412
986122.5339639266,0.018524647
986121.862861736,0.09845626
986166.714858141,0.10058594
986211.5668545461,0.009008765
986256.307000586,0.09465444
986301.158996991,-0.046784878
986346.010993396,0.04603386
986320.0617086928,0.0831517
986294.1124239897,0.030705929
986268.1631392866,-0.05955118
986242.2138545834,0.030647993
986216.2645698802,0.07940638
986220.6267341191,0.14583266
986224.9888983581,-0.0834015
986229.3510625969,-0.10180342
986233.7132268358,0.1428076
986238.0753910748,0.08802843
986235.2791319472,0.056304455
986232.3710224546,0.06265521
986229.5747633271,-0.07157916
986226.6666538345,0.007293105
986223.8703947071,-0.04055029
986231.4762195338,0.061367273
986238.9701939955,0.09200466
986246.5760188223,-0.062811136
986254.069993284,0.094516754
986261.6758181108,0.04003191
986165.9319055853,-0.04090011
986070.18799306,0.0916307
985974.4440805345,0.09378469
985878.7001680091,0.06899047
985782.9562554837,0.09539211
985772.6660218945,0.019265413
985762.3757883053,-0.11059463
985751.9737043511,-0.05656445
985741.6834707619,0.025038123
985731.3932371727,0.13075542
985762.9350401309,-0.08790159
985794.476843089,0.049009442
985826.1304964122,0.107465506
985857.6722993704,-0.035833
985889.2141023285,-0.044659138
985957.5546754044,0.122810125
986025.7833981153,0.107105255
986094.1239711912,0.16549444
986162.3526939022,-0.04794848
986230.6932669781,0.04198134
986248.8130261243,0.042192698
986267.0446356356,0.22605813
986285.1643947817,0.19526482
986303.396004293,-0.041027665
986321.5157634391,0.01418817
986335.6089094417,0.09634256
986349.8139058094,0.081817865
986363.9070518119,0.062015414
986378.1120481796,0.008546948
986392.2051941822,-0.052979887
986422.292942394,-0.027897418
986452.492540971,0.2714522
986482.5802891828,0.010841727
986512.7798877598,-0.014061868
986542.8676359716,0.08425975
986511.996935204,0.09091365
986481.0143840715,0.08015871
986450.1436833038,-0.08163017
986419.1611321713,0.0400393
986388.2904314037,0.1352719
985485.3224339532,-0.055480838
984582.4662868677,-0.10927987
983679.4982894172,-0.058318138
982776.6421423318,-0.11715865
981873.6741448813,0.10187793
981624.9189328994,0.2589717
981376.1637209174,0.15651357
981127.5203593007,0.17483199
980878.7651473187,0.22758889
980630.0099353368,0.06589091
980547.7999169885,0.056420326
980465.5898986402,-0.0013974309
980383.2680299267,0.0036876202
980301.0580115784,-0.009427726
980218.84799323,0.05547464
980499.5924096304,0.028440595
980780.448676396,0.014631748
981061.1930927965,0.0942235
981342.049359562,0.04212284
979596.4633446399,0.54543304
979563.681798294,0.1730671
979530.900251948,0.20181644
979498.2214690703,0.056050897
979465.4399227245,0.20638847
979432.6583763786,-0.11270118
979725.1232067874,-0.006374061
980017.6908006645,-0.09209514
980310.1556310734,-0.06354684
980602.7232249505,0.074918866
980895.1880553594,0.035413623
980797.9738144715,0.0048549175
980700.7595735837,0.062401175
980603.648096164,-0.075195014
980506.4338552762,0.01088655
980409.2196143883,-0.057928383
980452.3802710193,0.07695544
980495.6436911185,0.062253356
980538.8043477493,-0.12714809
980582.0677678485,0.029015183
980625.2284244795,-0.036851168
980624.2007897978,0.024698496
980623.070391648,0.017358303
980622.0427569662,0.054964185
980620.9123588164,-0.055423617
980619.8847241347,-0.021157205
980509.0029419804,-0.014906645
980398.0183963579,-0.12725312
980287.1366142036,-0.08421391
980176.1520685811,0.033236146
980065.2702864268,0.010473728
980044.8203562611,-0.1594001
980024.3704260956,-0.23722774
980003.9204959299,0.021853685
979983.4705657642,0.024017096
979963.0206355986,-0.097197294
979921.7097213947,-0.08246511
979880.2960437225,0.0153615475
979838.9851295187,0.10910225
979797.5714518466,0.0208807
979756.2605376426,0.08644652
979780.204425726,0.18321955
979804.2510772776,-0.011124313
979828.1949653609,-0.018313527
979852.2416169124,0.029206634
979876.1855049959,-0.15806198
979855.4272844257,0.06997752
979834.6690638555,0.11342251
979814.0136067537,-0.010779977
979793.2553861835,-0.086422026
979772.4971656133,-0.05187285
979685.6620350105,-0.014475524
979598.8269044078,0.09055328
979511.991773805,0.06258464
979425.1566432022,-0.03131783
979338.3215125995,-0.007066667
979487.9451222535,-0.11798012
977699.1299950589,-0.35012728
977549.7732900354,-0.12875992
977400.3140048576,-0.018255293
977250.9572998341,-0.015513241
977202.1291462688,-0.03538692
977153.3009927035,0.015363693
977104.5754192927,-0.03821206
977055.7472657274,0.012187719
977006.9191121621,0.019570231
976984.7617987795,-0.08809537
976962.6044853969,-0.007238269
976940.5497521688,-0.086933196
976918.3924387862,0.019741654
976896.2351254036,-0.082443476
977479.5058841694,0.050501466
978062.6740627806,-0.3074535
978645.9448215463,-0.019721389
979229.1130001575,-0.0052758455
979812.3837589232,0.030995846
979908.193623272,0.033404708
980004.0034876207,0.12559402
980099.9159321241,0.030786395
980195.7257964729,0.017719388
980291.5356608217,-0.11277956
980176.1329869541,-0.10137665
980060.7303130864,-0.056275427
979945.3276392188,0.17667902
979829.9249653511,-0.17529964
979714.5222914835,0.16486311
979726.7293298747,0.13343501
979738.9363682661,0.1974858
979751.1434066574,0.0812974
979763.3504450488,0.14079559
979775.5574834401,0.14090943
979760.6833610305,-0.06657195
979745.7066584664,0.0069236755
979730.8325360568,-0.07663131
979715.8558334926,0.19371498
979700.981711083,0.02968359
979535.1096011772,0.007455826
979369.2374912715,0.05917883
979203.2628012111,0.02745688
979037.3906913054,-0.14885342
978871.5185813996,0.024634242
978830.5890997346,-0.017934978
978789.5570379149,0.033210278
978748.6275562498,0.060074687
978707.5954944303,0.16409862
978666.6660127651,0.046988487
978608.2979048268,-0.014703393
978549.9297968884,0.11682379
978491.56168895,-0.06814861
978433.1935810116,-0.010141194
978374.8254730733,-0.079413295
978319.0218689985,0.00546515
978263.1156847693,-0.04661894
978207.3120806947,-0.07284057
978151.4058964655,-0.05271256
978095.6022923908,0.062461138
977777.5012331343,-0.05193013
977459.2975937233,0.0056895018
977141.1965344667,-0.0007112026
976822.9928950557,-0.015385151
976504.8918357992,0.06330395
976074.7732477752,-0.16874516
975644.5520795966,0.14395785
975214.4334915725,0.012222171
974784.2123233939,0.0020034313
974354.0937353699,0.08951604
974287.8269555311,0.037160277
974221.6627558471,0.013247848
974155.3959760084,0.028676867
974089.2317763243,0.03750503
974022.9649964856,0.115594506
974167.7055945543,-0.054092467
974312.3436124685,-0.050827324
974457.084210537,-0.03221959
974601.7222284512,0.049240112
974746.4628265199,0.09983337
974567.6656171409,0.15991294
974388.8684077619,-0.07203597
974210.1737785375,-0.09352183
974031.3765691586,-0.034664333
973852.5793597797,0.08528507
973610.9005156622,0.09519744
973369.2216715447,-0.016737282
973127.4402472727,0.023807049
972885.7614031552,0.26175523
972644.0825590377,-0.0064082146
972489.0839455142,0.061917543
972334.0853319905,0.015638828
972179.1892986215,-0.030062199
972024.190685098,0.17073405
971869.1920715744,0.14555264
971653.3634264033,-0.05567181
971437.5347812321,0.07317054
971221.6035559064,0.16080415
971005.7749107353,0.037932992
970789.9462655642,0.0035122633
970692.2899584335,0.11931932
970594.6336513028,0.005140066
970496.9773441722,0.030908108
970399.3210370415,0.07804191
970301.6647299108,-0.010371745
970534.6242608917,-0.08608067
970767.4812117179,0.046937704
971000.4407426987,-0.033100367
971233.297693525,0.045251727
971466.2572245059,0.0993917
970969.1537955613,0.019544482
970471.9477864621,-0.04495251
969974.8443575177,-0.105897546
969477.6383484185,-0.06889635
968980.534919474,0.051672697
969462.5590656998,0.0033652782
969944.4806317711,0.0574888
970426.5047779969,-0.058836102
970908.4263440683,0.05054176
971390.4504902941,0.20256555
971451.9985830236,0.07751453
971513.546675753,0.07684398
971575.0947684824,0.006355405
971636.6428612118,0.045243025
971698.1909539412,-0.075389445
971755.328100025,-0.07456392
971812.3626659543,-0.0068607926
971869.499812038,0.07396543
971926.5343779672,-0.027340174
971983.6715240511,-0.14940673
971834.6225594913,-0.006874442
971685.5735949316,0.049798965
971536.4220502174,0.17610979
971387.3730856576,0.10008633
971238.3241210979,0.076723576
971331.569481583,0.1887989
971424.814842068,0.011287332
971518.1627827076,0.03822899
971611.4081431926,-0.07218218
971704.6535036778,-0.049061775
971618.5887540111,-0.03984815
971532.5240043445,-0.0537498
971446.5618348324,-0.064232886
971360.4970851658,-0.12562823
971274.4323354992,0.06290102
971190.1114484599,-0.08386451
971105.7905614206,-0.053020954
971021.4696743813,-0.016916156
970937.148787342,-0.06498563
970852.8279003027,-0.017448604
971206.3191128786,-0.0044869184
971559.8103254546,0.0021246672
971913.198957876,0.102621555
972266.6901704519,-0.1496824
972620.1813830278,-0.052313685
972624.5923296734,0.14962995
972629.003276319,0.09171128
972633.4142229646,-0.0040248036
972637.8251696102,-0.13636953
972642.2361162557,-0.10221493
972638.9535513102,-0.089057565
972635.6709863647,-0.053341866
972632.3884214191,0.037950993
972629.1058564736,-0.08848953
972625.8232915279,0.022151828
972423.2274862936,-0.06558555
972220.6316810594,-0.027030408
972018.035875825,0.12978268
971815.4400705907,0.10488784
971612.8442653564,0.08333063
971503.8015610707,-0.022961617
971394.7588567851,-0.006789148
971285.8187326541,-0.08318049
971176.7760283685,0.10652614
971067.7333240829,0.046411037
971092.968042102,-0.02069509
971118.202760121,-0.039464056
971143.3348979856,0.07004702
971168.5696160046,0.042603135
971193.8043340236,0.043732166
971203.2417082421,0.11303532
971212.7816626152,-0.025563478
971222.2190368337,-0.0027071238
971231.7589912068,0.0031635761
971241.1963654252,-0.19442439
971091.2241794746,-0.023092031
970941.1494133694,-0.020491064
970791.1772274188,-0.0064900517
970641.1024613135,0.011302829
970491.1302753629,-0.20288634
970008.182907746,0.07076681
969525.2355401292,0.01603663
969042.185592358,-0.016502798
968559.2382247412,0.014346957
968076.2908571244,0.06704986
968653.6119669263,0.022330046
969230.9330767281,-0.0008716583
969808.3567666846,0.0008484125
970385.6778764864,-0.193923
970962.9989862883,-0.13165927
970841.1337626841,-0.058005452
970719.2685390799,0.063339114
970597.4033154757,-0.037974536
970475.5380918714,0.021494985
970353.6728682672,-0.028985858
970452.4575570979,-0.04723215
970551.2422459286,0.063337326
970650.1295149139,0.058852673
970748.9142037445,0.21051729
970847.6988925752,0.08177173
970667.0552404145,0.10280776
970486.4115882536,0.12292552
970305.8705162473,0.053410172
970125.2268640865,0.004239559
969944.5832119257,-0.013818026
969974.9469376722,0.15283525
970005.4132435733,-0.074216485
970035.7769693198,-0.003930092
970066.2432752209,-0.016509473
970096.6070009674,0.025231838
969954.6360670715,-0.12991613
969812.6651331757,-0.13075358
969670.6941992798,0.20918989
969528.723265384,-0.10397059
969386.7523314881,0.13569033
968914.6784602535,0.021346211
968442.5020088644,-0.08393705
967970.4281376298,-0.055607498
967498.2516862407,-0.08486372
967026.1778150061,0.021420121
967058.1828232254,-0.07338214
967090.1878314447,-0.041312575
967122.1928396639,-0.019738913
967154.1978478832,0.02160716
967186.2028561025,0.09937167
967097.6761827267,0.024860978
967009.1495093509,-0.09679675
966920.7254161297,0.05466342
966832.1987427538,0.030285478
966743.6720693781,-0.09138352
966669.1988771755,-0.007662952
966594.8282651274,-0.04459685
966520.3550729249,-0.017438471
966445.9844608768,0.06741071
966371.5112686742,0.14433718
966296.6277558535,0.0283674
966221.7442430326,-0.07471818
966146.9633103664,0.13902867
966072.0797975456,-0.06394327
965997.1962847249,-0.041746736
966035.0483617535,-0.08258587
966072.9004387821,-0.08276057
966110.8550959652,-0.021132588
966148.7071729937,-0.066942394
966186.5592500223,0.06721151
966552.0523406805,-0.101665854
966917.6480114931,-0.06939256
967283.1411021514,0.022765517
967648.736772964,-0.13342196
968014.2298636222,0.023294449
968013.7169628495,-0.13562989
968013.2040620768,-0.20761323
968012.5885811495,-0.044825673
968012.0756803767,-0.14133298
968011.562779604,-0.092288196
968176.4090879642,-0.06459558
968341.2553963244,-0.11043632
968506.1017046848,-0.14865547
968670.948013045,-0.0642997
968835.7943214054,-0.042346656
968720.8019681559,-0.07017666
968605.912195061,-0.086408556
968490.9198418115,0.04506576
968376.0300687166,-0.06583744
968261.0377154672,-0.19387001
968276.322158495,-0.08736777
968291.6066015228,-0.054856658
968306.8910445506,-0.011680365
968322.1754875784,-0.08894676
968337.4599306062,0.09956133
968417.780191618,0.16421139
968498.10045263,-0.12581956
968578.4207136418,-0.034384668
968658.7409746537,0.0573771
968739.0612356656,-0.08613169
968745.2160449385,0.004145384
968751.3708542115,-0.0073679686
968757.4230833299,-0.0689252
968763.5778926028,-0.01827079
968769.7327018757,-0.05944085
968754.9611596207,-0.008830667
968740.1896173656,-0.05689037
968725.4180751105,-0.0839147
968710.6465328555,-0.10769522
968695.8749906005,0.018386126
968905.8565669623,-0.20082009
969115.8381433241,-0.07288605
969325.7171395314,-0.113450825
969535.6987158933,-0.08938658
969745.6802922551,0.1089772
969560.5231132942,-0.1251545
969375.3659343332,-0.09079039
969190.1061752177,-0.13906193
969004.9489962567,-0.10021567
968819.7918172957,0.092772245
968804.8151147316,-0.121545196
968789.9409923219,-0.02962178
968774.9642897578,-0.054827034
968760.0901673482,-0.061409116
968745.113464784,-0.03966403
968716.0832810466,0.0025897026
968687.0530973092,0.06402993
968658.1254937265,-0.026891232
968629.0953099891,0.16097736
968600.0651262517,-0.0988034
968527.6435371401,-0.09834188
968455.2219480284,0.05559957
968382.9029390714,-0.059803247
968310.4813499597,-0.05532396
968238.0597608482,-0.063730836
968007.7673138856,-0.19533676
967777.3722867685,0.048978567
967547.079839806,-0.08365959
967316.6848126889,-0.059051752
967086.3923657263,-0.013241947
967351.6646453901,-0.101498365
967616.9369250538,-0.15923041
967882.2092047177,0.06679809
968147.4814843814,0.08510423
968412.7537640452,-0.05357337
968413.0615045088,0.027596116
968413.471825127,-0.25934803
968413.7795655907,-0.032319307
968414.1898862089,-0.049410224
968414.4976266725,-0.1319288
968471.2244521381,-0.0055090785
968527.8486974492,-0.08427209
968584.5755229148,-0.083812
968641.1997682258,0.18291986
968697.9265936915,0.013156772
969326.2300403041,-0.041742742
969954.4309067624,0.068514824
970582.7343533752,-0.051613867
971210.9352198333,0.014707923
971839.2386664461,0.0017126799
971406.5555745583,-0.16811126
970973.8724826706,-0.028256774
970541.2919709373,-0.21038699
970108.6088790495,-0.11694044
969675.9257871618,0.06139183
969569.5501668944,-0.110958695
969463.1745466271,-0.008125544
969356.6963462052,-0.008239627
969250.320725938,-0.030880272
969143.9451056706,0.09291947
969145.3812278343,-0.006926894
969146.8173499979,0.014368892
969148.150892007,0.054864883
969149.5870141707,0.091983676
969151.0231363345,0.087640524
969016.8482941843,0.18709993
968882.6734520342,-0.019527435
968748.3960297295,0.028916478
968614.2211875794,0.044872522
968480.0463454293,-0.030731797
968437.578161446,-0.0872103
968395.1099774627,-0.0016595125
968352.5392133249,-0.15084326
968310.0710293415,0.0040448904
968267.6028453583,-0.026095629
968025.411100468,-0.10655117
967783.2193555778,-0.1260745
967540.925030533,-0.08914018
967298.7332856428,0.10538125
967056.5415407525,-0.08058095
967102.4974499905,-0.031192005
967148.3507790739,-0.0036884546
967194.3066883119,0.076004386
967240.1600173953,-0.089061856
967286.1159266332,-0.082152724
967471.991166676,0.04546058
967657.866406719,-0.08461821
967843.6390666072,-0.021953166
968029.51430665,-0.01060164
968215.3895466928,-0.045734525
968193.8477142375,-0.073420405
968172.3058817822,-0.09079093
968150.8666294815,0.04792607
968129.3247970262,0.08996701
968107.7829645709,-0.06467396
968029.3091463409,0.001065135
967950.835328111,0.07070005
967872.4640900354,0.051553726
967793.9902718054,0.028256297
967715.5164535755,-0.100556135
967587.8041611619,-0.07061505
967460.194448903,-0.058424234
967332.4821564894,0.01338017
967204.8724442305,0.049937367
967077.1601518169,-0.007237494
967157.2752525198,-0.0024569035
967237.287773068,-0.1496929
967317.4028737707,0.06235826
967397.415394319,0.044671893
967477.5304950217,0.13486063
967399.8773180281,-0.022846103
967322.2241410345,0.10000706
967244.5709640409,-0.07661289
967166.9177870473,-0.117340684
967089.2646100537,-0.041265786
967544.4127557877,-0.113245726
967999.5609015217,0.058378816
968454.8116274102,0.025507689
968909.9597731442,-0.15068632
969365.1079188783,-0.09903258
968990.0748738471,0.0063642263
968615.0418288158,-0.027403891
968240.1113639391,-0.07773328
967865.078318908,-0.0904901
967490.0452738767,-0.01855445
967522.6657630233,-0.1852777
967555.3888323244,-0.2012493
967588.0093214711,-0.009459078
967620.7323907722,-0.019607365
967653.3528799188,0.03301561
967755.6252940041,0.00040459633
967858.0002882441,-0.024132192
967960.2727023294,-0.049647808
968062.6476965693,0.055000663
