timestamp,equity
2023-01-01 00:00:00,1000.0
2023-01-02 00:00:00,1000.0
2023-01-03 00:00:00,1000.0
2023-01-04 00:00:00,1000.0
2023-01-05 00:00:00,1000.0
2023-01-06 00:00:00,1000.0
2023-01-07 00:00:00,1000.0
2023-01-08 00:00:00,1000.0
2023-01-09 00:00:00,1000.0
2023-01-10 00:00:00,1000.0
2023-01-11 00:00:00,1000.0
2023-01-12 00:00:00,1000.0
2023-01-13 00:00:00,1000.0
2023-01-14 00:00:00,1000.0
2023-01-15 00:00:00,1000.0
2023-01-16 00:00:00,1000.0
2023-01-17 00:00:00,1000.0
2023-01-18 00:00:00,1000.0
2023-01-19 00:00:00,1000.0
2023-01-20 00:00:00,1000.0
2023-01-21 00:00:00,1000.0
2023-01-22 00:00:00,1000.0
2023-01-23 00:00:00,1000.0
2023-01-24 00:00:00,1000.0
2023-01-25 00:00:00,1000.0
2023-01-26 00:00:00,1000.0
2023-01-27 00:00:00,1000.0
2023-01-28 00:00:00,1000.0
2023-01-29 00:00:00,1000.0
2023-01-30 00:00:00,1000.0
2023-01-31 00:00:00,1000.0
2023-02-01 00:00:00,1000.0
2023-02-02 00:00:00,1000.0
2023-02-03 00:00:00,1000.0
2023-02-04 00:00:00,1000.0
2023-02-05 00:00:00,1000.0
2023-02-06 00:00:00,1000.0
2023-02-07 00:00:00,1000.0
2023-02-08 00:00:00,1000.0
2023-02-09 00:00:00,1000.0
2023-02-10 00:00:00,1000.0
2023-02-11 00:00:00,1000.0
2023-02-12 00:00:00,1000.0
2023-02-13 00:00:00,1000.0
2023-02-14 00:00:00,1000.0
2023-02-15 00:00:00,1000.0
2023-02-16 00:00:00,1000.0
2023-02-17 00:00:00,1000.0
2023-02-18 00:00:00,1000.0
2023-02-19 00:00:00,1000.0
2023-02-20 00:00:00,1000.0
2023-02-21 00:00:00,1000.0
2023-02-22 00:00:00,1000.0
2023-02-23 00:00:00,1000.0
2023-02-24 00:00:00,1000.0
2023-02-25 00:00:00,1000.0
2023-02-26 00:00:00,1000.0
2023-02-27 00:00:00,1000.0
2023-02-28 00:00:00,1000.0
2023-03-01 00:00:00,1000.0
2023-03-02 00:00:00,1000.0
2023-03-03 00:00:00,999.5002498750625
2023-03-04 00:00:00,967.8386163398578
2023-03-05 00:00:00,934.65656906064
2023-03-06 00:00:00,958.6776918730764
2023-03-07 00:00:00,999.4869841823368
2023-03-08 00:00:00,998.3279483358457
2023-03-09 00:00:00,1029.8699538106855
2023-03-10 00:00:00,1042.1455496954472
2023-03-11 00:00:00,1023.1928915113454
2023-03-12 00:00:00,1035.3814319520002
2023-03-13 00:00:00,1085.3591967379948
2023-03-14 00:00:00,1085.2780353385226
2023-03-15 00:00:00,1138.5727650966578
2023-03-16 00:00:00,1053.5687012097892
2023-03-17 00:00:00,1080.9499518954624
2023-03-18 00:00:00,1084.8607651025657
2023-03-19 00:00:00,1076.2485517877897
2023-03-20 00:00:00,1080.2951106863438
2023-03-21 00:00:00,1018.7813794446748
2023-03-22 00:00:00,1013.1021207192116
2023-03-23 00:00:00,1025.038740532581
2023-03-24 00:00:00,1072.5802871802716
2023-03-25 00:00:00,1057.0892308689358
2023-03-26 00:00:00,1032.7904504392982
